"dateTime","WaterTemp_C","Discharge_m3s","DO_mgL","DOsat_pct","Light_PAR"
2017-07-23 18:00:00,30.5,93.162272,9.4,125,211.85
2017-07-23 18:30:00,30.8,93.728608,9.7,130,870.67
2017-07-23 19:00:00,31.1,93.162272,10,135,152.62
2017-07-23 19:30:00,31.3,92.595936,10.2,138,132.49
2017-07-23 20:00:00,31.5,92.595936,10.2,139,146.18
2017-07-23 20:30:00,31.8,92.312768,10.1,138,744.73
2017-07-23 21:00:00,32.1,91.746432,10,137,1059.88
2017-07-23 21:30:00,32.4,91.180096,9.9,137,326.36
2017-07-23 22:00:00,32.6,90.61376,9.9,137,146.15
2017-07-23 22:30:00,32.8,90.61376,9.8,137,73.88
2017-07-23 23:00:00,32.9,90.047424,9.5,132,81.61
2017-07-23 23:30:00,32.9,90.047424,9,125,46.06
2017-07-24 00:00:00,32.9,90.047424,8.5,119,26.85
2017-07-24 00:30:00,32.8,90.047424,8.3,115,17.45
2017-07-24 01:00:00,32.7,90.047424,8.1,113,8.25
2017-07-24 01:30:00,32.6,90.047424,8,110,1.26
2017-07-24 02:00:00,32.5,89.481088,7.8,108,0.02
2017-07-24 02:30:00,32.4,90.047424,7.7,106,0
2017-07-24 03:00:00,32.3,89.481088,7.5,103,0
2017-07-24 03:30:00,32.2,89.481088,7.3,101,0.01
2017-07-24 04:00:00,32.2,89.481088,7.2,100,0.01
2017-07-24 04:30:00,32.1,89.19792,7.1,98,0.01
2017-07-24 05:00:00,32,89.481088,7,96,0.01
2017-07-24 05:30:00,31.9,89.481088,6.9,94,0
2017-07-24 06:00:00,31.8,90.047424,6.7,92,0
2017-07-24 06:30:00,31.7,89.481088,6.6,90,0.01
2017-07-24 07:00:00,31.6,89.19792,6.5,88,0
2017-07-24 07:30:00,31.5,89.481088,6.4,86,-0.01
2017-07-24 08:00:00,31.4,90.047424,6.3,86,0
2017-07-24 08:30:00,31.3,90.047424,6.2,84,0
2017-07-24 09:00:00,31.1,90.047424,6.1,83,0
2017-07-24 09:30:00,31,90.61376,6,81,0.01
2017-07-24 10:00:00,30.8,90.61376,6,81,-0.01
2017-07-24 10:30:00,30.6,91.180096,5.9,79,0.01
2017-07-24 11:00:00,30.4,91.180096,5.9,79,1.31
2017-07-24 11:30:00,30.3,91.180096,5.9,78,6.43
2017-07-24 12:00:00,30.1,91.746432,5.8,77,12.27
2017-07-24 12:30:00,29.9,91.746432,5.8,77,19.02
2017-07-24 13:00:00,29.8,92.312768,6,79,38.82
2017-07-24 13:30:00,29.6,92.312768,6.2,82,46.75
2017-07-24 14:00:00,29.5,92.312768,6.4,84,39.12
2017-07-24 14:30:00,29.4,92.595936,6.6,87,105.27
2017-07-24 15:00:00,29.4,92.595936,7,92,80.06
2017-07-24 15:30:00,29.4,93.162272,7.3,96,234.25
2017-07-24 16:00:00,29.5,93.162272,7.7,101,116.46
2017-07-24 16:30:00,29.7,93.162272,8.1,108,69.49
2017-07-24 17:00:00,29.9,93.162272,8.6,113,72.05
2017-07-24 17:30:00,30.1,93.162272,8.9,119,77.96
2017-07-24 18:00:00,30.4,92.595936,9.3,124,209.11
2017-07-24 18:30:00,30.6,93.162272,9.6,129,778.62
2017-07-24 19:00:00,30.9,93.162272,10,134,92
2017-07-24 19:30:00,31.2,93.162272,10.3,139,115.21
2017-07-24 20:00:00,31.5,93.162272,10.5,143,115.06
2017-07-24 20:30:00,31.8,93.162272,10.8,148,653.62
2017-07-24 21:00:00,32.1,93.162272,11,151,1142.73
2017-07-24 21:30:00,32.3,93.728608,11.1,153,349.71
2017-07-24 22:00:00,32.5,93.728608,11.2,155,106.83
2017-07-24 22:30:00,32.6,94.294944,11.3,156,62.18
2017-07-24 23:00:00,32.8,94.294944,11.2,156,52.02
2017-07-24 23:30:00,32.9,94.86128,11.1,154,39.41
2017-07-25 00:00:00,32.9,94.86128,10.9,152,25.59
2017-07-25 00:30:00,32.8,94.86128,10.7,148,16.04
2017-07-25 01:00:00,32.8,94.86128,10.3,143,6.42
2017-07-25 01:30:00,32.7,94.86128,9.9,137,0.84
2017-07-25 02:00:00,32.6,94.86128,9.5,132,0.03
2017-07-25 02:30:00,32.4,94.86128,9.2,126,0.01
2017-07-25 03:00:00,32.3,94.86128,8.8,121,-0.01
2017-07-25 03:30:00,32.1,94.86128,8.4,116,-0.01
2017-07-25 04:00:00,31.9,93.728608,8.2,111,-0.01
2017-07-25 04:30:00,31.8,94.294944,7.9,107,-0.01
2017-07-25 05:00:00,31.6,94.294944,7.6,104,-0.01
2017-07-25 05:30:00,31.5,93.728608,7.4,101,-0.02
2017-07-25 06:00:00,31.4,93.728608,7.2,98,-0.02
2017-07-25 06:30:00,31.2,93.728608,7.1,95,-0.01
2017-07-25 07:00:00,31.1,94.294944,6.9,93,-0.02
2017-07-25 07:30:00,31,94.294944,6.8,91,-0.02
2017-07-25 08:00:00,30.8,93.728608,6.7,90,-0.03
2017-07-25 08:30:00,30.7,93.728608,6.6,88,-0.03
2017-07-25 09:00:00,30.6,93.728608,6.4,86,-0.03
2017-07-25 09:30:00,30.4,93.728608,6.4,85,-0.03
2017-07-25 10:00:00,30.3,93.162272,6.3,84,-0.02
2017-07-25 10:30:00,30.1,93.162272,6.2,83,0
2017-07-25 11:00:00,30,93.162272,6.2,82,1.19
2017-07-25 11:30:00,29.8,92.595936,6.1,81,6.04
2017-07-25 12:00:00,29.6,92.595936,6.1,81,12
2017-07-25 12:30:00,29.5,92.595936,6.2,82,17.18
2017-07-25 13:00:00,29.4,92.595936,6.4,83,28.4
2017-07-25 13:30:00,29.3,92.312768,6.6,86,25.75
2017-07-25 14:00:00,29.2,92.312768,6.9,90,36.42
2017-07-25 14:30:00,29.2,91.180096,7.2,94,102.66
2017-07-25 15:00:00,29.4,91.180096,7.6,99,58.84
2017-07-25 15:30:00,29.5,91.180096,8,105,213.06
2017-07-25 16:00:00,29.8,91.180096,8.3,110,183.33
2017-07-25 16:30:00,30,90.61376,8.7,116,50.9
2017-07-25 17:00:00,30.3,90.61376,9.1,122,55.64
2017-07-25 17:30:00,30.6,91.180096,9.5,128,63.75
2017-07-25 18:00:00,30.9,90.047424,9.9,134,256.52
2017-07-25 18:30:00,31.2,90.61376,10.3,139,804.47
2017-07-25 19:00:00,31.5,90.047424,10.6,145,75.15
2017-07-25 19:30:00,31.9,90.047424,10.9,149,82.27
2017-07-25 20:00:00,32.2,90.61376,11.1,153,95.37
2017-07-25 20:30:00,32.5,90.047424,11.3,157,671.51
2017-07-25 21:00:00,32.8,90.61376,11.5,160,1282.64
2017-07-25 21:30:00,33,91.180096,11.5,161,356.78
2017-07-25 22:00:00,33.1,90.61376,11.7,163,93.66
2017-07-25 22:30:00,33.4,91.746432,11.7,164,56.14
2017-07-25 23:00:00,33.5,92.595936,11.6,164,51.47
2017-07-25 23:30:00,33.5,93.162272,11.4,161,29.54
2017-07-26 00:00:00,33.5,94.86128,11.2,157,20.7
2017-07-26 00:30:00,33.4,95.710784,10.9,153,13.02
2017-07-26 01:00:00,33.3,97.976128,10.5,147,5.59
2017-07-26 01:30:00,33.2,97.976128,10.1,141,0.63
2017-07-26 02:00:00,33,98.542464,9.6,134,0
2017-07-26 02:30:00,32.9,99.1088,9.2,128,-0.02
2017-07-26 03:00:00,32.7,98.542464,8.8,122,-0.01
2017-07-26 03:30:00,32.6,97.976128,8.5,117,-0.02
2017-07-26 04:00:00,32.4,97.409792,8.2,113,-0.03
2017-07-26 04:30:00,32.3,96.27712,7.9,109,-0.02
2017-07-26 05:00:00,32.1,95.427616,7.6,105,-0.01
2017-07-26 05:30:00,32,94.294944,7.4,102,-0.01
2017-07-26 06:00:00,31.8,93.162272,7.2,99,-0.01
2017-07-26 06:30:00,31.7,92.595936,7.1,96,-0.01
2017-07-26 07:00:00,31.5,91.746432,6.9,94,-0.01
2017-07-26 07:30:00,31.4,90.61376,6.8,92,-0.01
2017-07-26 08:00:00,31.2,89.481088,6.6,90,-0.02
2017-07-26 08:30:00,31.1,89.19792,6.5,88,-0.03
2017-07-26 09:00:00,30.9,89.19792,6.5,87,-0.03
2017-07-26 09:30:00,30.7,88.065248,6.4,86,-0.03
2017-07-26 10:00:00,30.6,88.065248,6.3,84,-0.03
2017-07-26 10:30:00,30.4,87.498912,6.2,83,-0.02
2017-07-26 11:00:00,30.3,87.215744,6.2,82,0.59
2017-07-26 11:30:00,30.1,86.649408,6.1,81,4.84
2017-07-26 12:00:00,30,86.649408,6,80,10.21
2017-07-26 12:30:00,29.8,86.649408,6.1,80,19.02
2017-07-26 13:00:00,29.7,86.649408,6,80,19.7
2017-07-26 13:30:00,29.6,86.083072,6.1,81,29.64
2017-07-26 14:00:00,29.5,86.649408,6.1,81,13.04
2017-07-26 14:30:00,29.4,86.083072,6.3,83,9.95
2017-07-26 15:00:00,29.3,86.083072,6.4,84,13.85
2017-07-26 15:30:00,29.2,86.649408,6.5,85,17.56
2017-07-26 16:00:00,29.1,86.083072,6.5,85,10.73
2017-07-26 16:30:00,29,86.083072,6.6,86,14.02
2017-07-26 17:00:00,28.9,86.649408,6.6,86,53.94
2017-07-26 17:30:00,28.9,87.215744,6.7,87,87.99
2017-07-26 18:00:00,28.8,87.215744,6.9,90,120.96
2017-07-26 18:30:00,28.9,87.215744,7.2,94,92.17
2017-07-26 19:00:00,28.9,87.498912,7.5,98,88.26
2017-07-26 19:30:00,29,87.215744,7.8,102,65.64
2017-07-26 20:00:00,29.1,87.215744,8.1,106,46.68
2017-07-26 20:30:00,29.2,87.215744,8.3,109,12.41
2017-07-26 21:00:00,29.3,87.215744,8.4,110,10.61
2017-07-26 21:30:00,29.3,87.215744,8.3,109,27.86
2017-07-26 22:00:00,29.3,87.498912,8.2,107,33.43
2017-07-26 22:30:00,29.3,88.065248,8.1,106,27.87
2017-07-26 23:00:00,29.3,87.498912,8.1,106,16.6
2017-07-26 23:30:00,29.3,87.498912,8,105,23.14
2017-07-27 00:00:00,29.3,88.065248,7.9,104,21.39
2017-07-27 00:30:00,29.3,88.065248,7.8,102,6.31
2017-07-27 01:00:00,29.3,88.065248,7.7,100,0.49
2017-07-27 01:30:00,29.3,88.631584,7.5,97,0.03
2017-07-27 02:00:00,29.3,88.065248,7.2,95,-0.05
2017-07-27 02:30:00,29.3,88.065248,7.1,93,-0.05
2017-07-27 03:00:00,29.2,88.065248,6.9,90,-0.06
2017-07-27 03:30:00,29.2,88.065248,6.7,88,-0.05
2017-07-27 04:00:00,29.2,88.631584,6.7,87,-0.07
2017-07-27 04:30:00,29.1,88.631584,6.6,86,-0.05
2017-07-27 05:00:00,29,88.631584,6.5,85,-0.05
2017-07-27 05:30:00,28.9,90.047424,6.4,84,-0.05
2017-07-27 06:00:00,28.8,90.047424,6.4,83,-0.04
2017-07-27 06:30:00,28.8,91.746432,6.3,82,-0.04
2017-07-27 07:00:00,28.6,92.312768,6.5,84,-0.07
2017-07-27 07:30:00,28.3,99.1088,6.6,85,-0.05
2017-07-27 08:00:00,28.2,102.223648,6.6,85,-0.04
2017-07-27 08:30:00,28,109.01968,6.7,85,-0.06
2017-07-27 09:00:00,27.8,114.68304,6.8,86,-0.05
2017-07-27 09:30:00,27.6,123.744416,6.7,85,-0.05
2017-07-27 10:00:00,27.5,129.974112,6.7,84,-0.06
2017-07-27 10:30:00,27.4,134.787968,6.6,83,-0.04
2017-07-27 11:00:00,27.3,138.75232,6.4,81,0.23
2017-07-27 11:30:00,27.3,141.300832,6.3,80,2.3
2017-07-27 12:00:00,27.3,144.698848,6.3,79,6.9
2017-07-27 12:30:00,27.2,150.645376,6.1,77,10.43
2017-07-27 13:00:00,27.1,159.706752,6.1,76,19.37
2017-07-27 13:30:00,27,170.467136,6,76,13.61
2017-07-27 14:00:00,26.9,180.661184,6,75,15.15
2017-07-27 14:30:00,26.9,189.72256,5.9,74,20.95
2017-07-27 15:00:00,26.9,195.952256,5.9,74,45.15
2017-07-27 15:30:00,27,200.766112,5.8,73,110.32
2017-07-27 16:00:00,27,204.164128,5.8,73,89.59
2017-07-27 16:30:00,27.1,206.429472,5.8,73,79.6
2017-07-27 17:00:00,27.2,204.730464,5.9,74,147.36
2017-07-27 17:30:00,27.4,204.164128,6,76,192.26
2017-07-27 18:00:00,27.4,201.615616,6,76,300.31
2017-07-27 18:30:00,27.6,200.766112,6.1,77,545.24
2017-07-27 19:00:00,27.9,199.350272,6.1,78,126.18
2017-07-27 19:30:00,28.2,195.38592,6.2,80,130.46
2017-07-27 20:00:00,28.5,193.686912,6.3,81,177.35
2017-07-27 20:30:00,28.7,189.72256,6.3,82,463.8
2017-07-27 21:00:00,28.8,185.191872,6.3,82,462.39
2017-07-27 21:30:00,28.9,184.625536,6.3,82,139.07
2017-07-27 22:00:00,29.1,178.39584,6.4,84,158.63
2017-07-27 22:30:00,29.2,174.714656,6.6,85,82.75
2017-07-27 23:00:00,29.3,172.449312,6.7,88,47.33
2017-07-27 23:30:00,29.3,169.617632,6.8,89,66.83
2017-07-28 00:00:00,29.2,165.936448,6.9,90,37.43
2017-07-28 00:30:00,29,163.954272,7,92,17.53
2017-07-28 01:00:00,29,161.122592,7.2,93,6.79
2017-07-28 01:30:00,28.9,160.273088,7.4,96,0.69
2017-07-28 02:00:00,28.9,158.290912,7.5,97,-0.03
2017-07-28 02:30:00,28.8,157.724576,7.6,98,-0.02
2017-07-28 03:00:00,28.7,155.459232,7.6,99,-0.02
2017-07-28 03:30:00,28.6,155.459232,7.7,99,-0.03
2017-07-28 04:00:00,28.5,155.459232,7.6,98,-0.04
2017-07-28 04:30:00,28.4,153.477056,7.7,99,-0.03
2017-07-28 05:00:00,28.4,152.627552,7.7,99,-0.03
2017-07-28 05:30:00,28.3,152.061216,7.6,97,-0.06
2017-07-28 06:00:00,28.2,151.49488,7.5,96,-0.03
2017-07-28 06:30:00,28.2,149.229536,7.4,95,-0.04
2017-07-28 07:00:00,28.1,148.6632,7.3,94,-0.03
2017-07-28 07:30:00,28,148.096864,7.2,92,-0.04
2017-07-28 08:00:00,27.9,146.681024,7.1,91,-0.04
2017-07-28 08:30:00,27.8,146.681024,7.1,90,-0.04
2017-07-28 09:00:00,27.7,146.114688,7,89,-0.04
2017-07-28 09:30:00,27.6,144.132512,6.9,88,-0.04
2017-07-28 10:00:00,27.5,144.698848,6.9,88,-0.05
2017-07-28 10:30:00,27.4,143.283008,6.9,87,-0.02
2017-07-28 11:00:00,27.2,142.150336,6.8,86,1.02
2017-07-28 11:30:00,27.1,142.716672,6.8,85,5.4
2017-07-28 12:00:00,27.1,142.716672,6.7,85,10.92
2017-07-28 12:30:00,27,142.716672,6.8,86,15.78
2017-07-28 13:00:00,27,140.734496,6.9,87,19.72
2017-07-28 13:30:00,27,140.734496,7.2,90,21.5
2017-07-28 14:00:00,27,140.734496,7.4,94,42.59
2017-07-28 14:30:00,27.1,140.734496,7.8,98,81.36
2017-07-28 15:00:00,27.2,140.16816,8.3,105,112.7
2017-07-28 15:30:00,27.4,140.16816,8.6,109,238.93
2017-07-28 16:00:00,27.5,139.318656,9,115,235.74
2017-07-28 16:30:00,27.6,138.75232,9.4,119,69.91
2017-07-28 17:00:00,28,139.318656,10,127,85.16
2017-07-28 17:30:00,28.2,139.318656,10.3,133,104.51
2017-07-28 18:00:00,28.4,138.75232,10.8,139,124.59
2017-07-28 18:30:00,28.8,138.185984,11.4,148,407.26
2017-07-28 19:00:00,29,137.619648,11.9,155,70.16
2017-07-28 19:30:00,29.2,137.619648,12.2,160,105.13
2017-07-28 20:00:00,29.4,136.203808,12.6,166,141.11
2017-07-28 20:30:00,29.7,135.637472,13.1,173,661.18
2017-07-28 21:00:00,29.8,134.221632,13.3,175,1333.89
2017-07-28 21:30:00,29.9,133.655296,13.5,179,289.98
2017-07-28 22:00:00,29.9,133.08896,13.8,183,99.57
2017-07-28 22:30:00,30.1,133.08896,14,187,36.56
2017-07-28 23:00:00,30.2,132.239456,14.2,190,44.2
2017-07-28 23:30:00,30.3,131.106784,14.3,190,23.05
2017-07-29 00:00:00,30.2,131.106784,14.2,189,16.73
2017-07-29 00:30:00,30.1,129.974112,14,185,11.36
2017-07-29 01:00:00,30,129.124608,13.8,182,4.89
2017-07-29 01:30:00,29.8,128.558272,13.4,176,0.44
2017-07-29 02:00:00,29.7,127.991936,13,171,-0.02
2017-07-29 02:30:00,29.5,127.991936,12.5,164,-0.03
2017-07-29 03:00:00,29.4,128.558272,12.2,160,-0.03
2017-07-29 03:30:00,29.2,128.558272,11.8,154,-0.04
2017-07-29 04:00:00,29.1,128.558272,11.4,149,-0.03
2017-07-29 04:30:00,28.9,128.558272,11.1,144,-0.04
2017-07-29 05:00:00,28.7,129.974112,10.8,139,-0.03
2017-07-29 05:30:00,28.5,129.124608,10.5,135,-0.03
2017-07-29 06:00:00,28.4,129.124608,10.2,131,-0.04
2017-07-29 06:30:00,28.2,129.974112,10,128,-0.03
2017-07-29 07:00:00,28.1,129.124608,9.8,125,-0.04
2017-07-29 07:30:00,27.9,129.974112,9.6,122,-0.05
2017-07-29 08:00:00,27.8,130.540448,9.4,119,-0.04
2017-07-29 08:30:00,27.7,130.540448,9.2,117,-0.05
2017-07-29 09:00:00,27.5,129.124608,9,114,-0.04
2017-07-29 09:30:00,27.4,129.974112,8.9,112,-0.05
2017-07-29 10:00:00,27.2,129.124608,8.7,110,-0.05
2017-07-29 10:30:00,27.1,129.974112,8.6,108,-0.02
2017-07-29 11:00:00,27,129.124608,8.4,106,0.96
2017-07-29 11:30:00,26.8,129.124608,8.3,104,5.62
2017-07-29 12:00:00,26.7,129.124608,8.2,103,9.91
2017-07-29 12:30:00,26.6,129.124608,8.3,103,13.71
2017-07-29 13:00:00,26.6,129.124608,8.4,105,18.06
2017-07-29 13:30:00,26.6,129.124608,8.7,108,19.93
2017-07-29 14:00:00,26.6,129.124608,9.1,113,24.17
2017-07-29 14:30:00,26.7,128.558272,9.5,119,44.05
2017-07-29 15:00:00,26.8,129.124608,10,125,67.52
2017-07-29 15:30:00,27,128.558272,10.5,132,139.75
2017-07-29 16:00:00,27.2,128.558272,11.1,140,256.26
2017-07-29 16:30:00,27.5,127.991936,11.6,148,41.81
2017-07-29 17:00:00,27.8,127.991936,12.2,156,64.47
2017-07-29 17:30:00,28.1,127.991936,12.7,163,55.43
2017-07-29 18:00:00,28.4,127.991936,13.3,171,66.47
2017-07-29 18:30:00,28.8,127.4256,13.6,176,357.81
2017-07-29 19:00:00,29.1,127.4256,14,182,57.68
2017-07-29 19:30:00,29.4,126.859264,14.2,188,56.79
2017-07-29 20:00:00,29.7,126.859264,14.6,193,134.29
2017-07-29 20:30:00,30,125.443424,14.8,196,794.86
2017-07-29 21:00:00,30.1,125.443424,15,199,1295.64
2017-07-29 21:30:00,30.3,124.310752,15.1,200,262.62
2017-07-29 22:00:00,30.3,124.310752,15.1,201,93.75
2017-07-29 22:30:00,30.4,123.17808,15.1,201,44.28
2017-07-29 23:00:00,30.4,122.611744,14.9,199,50.8
2017-07-29 23:30:00,30.3,121.76224,14.9,198,46.52
2017-07-30 00:00:00,30.2,120.629568,14.6,194,17.07
2017-07-30 00:30:00,30.1,119.496896,14.3,189,11.56
2017-07-30 01:00:00,30,118.93056,13.9,184,4.9
2017-07-30 01:30:00,29.8,117.231552,13.4,177,0.5
2017-07-30 02:00:00,29.6,117.231552,13,172,-0.03
2017-07-30 02:30:00,29.4,115.815712,12.6,165,-0.03
2017-07-30 03:00:00,29.3,115.249376,12.2,160,-0.04
2017-07-30 03:30:00,29.1,114.68304,11.8,154,-0.05
2017-07-30 04:00:00,28.9,114.116704,11.5,149,-0.05
2017-07-30 04:30:00,28.8,112.417696,11.2,144,-0.03
2017-07-30 05:00:00,28.6,111.85136,10.8,140,-0.03
2017-07-30 05:30:00,28.4,111.285024,10.5,135,-0.04
2017-07-30 06:00:00,28.3,110.718688,10.2,131,-0.04
2017-07-30 06:30:00,28.1,110.718688,10,128,-0.04
2017-07-30 07:00:00,27.9,109.586016,9.8,124,-0.04
2017-07-30 07:30:00,27.8,109.01968,9.5,121,-0.04
2017-07-30 08:00:00,27.6,108.453344,9.3,118,-0.04
2017-07-30 08:30:00,27.4,107.887008,9.1,115,-0.05
2017-07-30 09:00:00,27.3,107.320672,8.9,113,-0.04
2017-07-30 09:30:00,27.1,107.320672,8.8,111,-0.04
2017-07-30 10:00:00,27,106.188,8.6,108,-0.04
2017-07-30 10:30:00,26.8,105.055328,8.5,106,-0.03
2017-07-30 11:00:00,26.7,105.055328,8.4,104,0.76
2017-07-30 11:30:00,26.5,104.488992,8.3,103,4.93
2017-07-30 12:00:00,26.3,103.922656,8.1,101,9.28
2017-07-30 12:30:00,26.2,103.35632,8.1,100,12.64
2017-07-30 13:00:00,26.2,102.789984,8.2,102,18.53
2017-07-30 13:30:00,26.1,102.223648,8.4,104,18.18
2017-07-30 14:00:00,26.2,101.657312,8.8,109,21.56
2017-07-30 14:30:00,26.2,100.807808,9.2,114,33.6
2017-07-30 15:00:00,26.3,100.807808,9.6,120,67.42
2017-07-30 15:30:00,26.5,99.675136,10,125,104.79
2017-07-30 16:00:00,26.8,99.1088,10.6,133,237.49
2017-07-30 16:30:00,27,99.1088,11.1,140,62.91
2017-07-30 17:00:00,27.4,97.976128,11.6,147,80.18
2017-07-30 17:30:00,27.8,96.843456,12,153,77.44
2017-07-30 18:00:00,28.1,96.843456,12.3,157,112.33
2017-07-30 18:30:00,28.3,96.27712,12.4,160,358.02
2017-07-30 19:00:00,28.6,96.27712,12.6,164,95.51
2017-07-30 19:30:00,28.7,95.427616,12.7,165,121.54
2017-07-30 20:00:00,29.1,95.427616,12.9,168,216.92
2017-07-30 20:30:00,29.5,95.427616,12.9,170,561.44
2017-07-30 21:00:00,29.8,94.86128,12.8,170,367.87
2017-07-30 21:30:00,29.8,94.86128,12.7,169,230.49
2017-07-30 22:00:00,29.9,94.86128,12.9,170,129.9
2017-07-30 22:30:00,30.1,94.294944,12.9,172,91.29
2017-07-30 23:00:00,30.2,94.294944,12.8,170,56.18
2017-07-30 23:30:00,30.2,94.294944,12.6,167,35.57
2017-07-31 00:00:00,30.1,94.294944,12.3,162,16.06
2017-07-31 00:30:00,30,94.294944,11.9,157,19.25
2017-07-31 01:00:00,29.8,93.728608,11.5,152,6.26
2017-07-31 01:30:00,29.7,93.728608,11,145,0.45
2017-07-31 02:00:00,29.5,93.728608,10.5,138,-0.03
2017-07-31 02:30:00,29.3,93.728608,10,132,-0.03
2017-07-31 03:00:00,29.2,93.728608,9.6,126,-0.04
2017-07-31 03:30:00,29,93.162272,9.3,122,-0.05
2017-07-31 04:00:00,28.9,93.728608,9,117,-0.04
2017-07-31 04:30:00,28.8,93.728608,8.7,113,-0.04
2017-07-31 05:00:00,28.6,93.728608,8.3,108,-0.04
2017-07-31 05:30:00,28.5,93.728608,8.1,105,-0.05
2017-07-31 06:00:00,28.3,93.728608,7.9,101,-0.05
2017-07-31 06:30:00,28.2,94.294944,7.7,98,-0.03
2017-07-31 07:00:00,28,94.294944,7.6,97,-0.04
2017-07-31 07:30:00,27.9,94.86128,7.4,95,-0.04
2017-07-31 08:00:00,27.8,95.427616,7.2,91,-0.04
2017-07-31 08:30:00,27.6,95.710784,7.1,91,-0.03
2017-07-31 09:00:00,27.5,95.427616,7,89,-0.04
2017-07-31 09:30:00,27.4,95.710784,6.8,87,-0.04
2017-07-31 10:00:00,27.2,95.710784,6.8,86,-0.03
2017-07-31 10:30:00,27,96.27712,6.8,86,-0.04
2017-07-31 11:00:00,26.9,96.27712,6.7,84,0.57
2017-07-31 11:30:00,26.7,96.27712,6.6,83,5.65
2017-07-31 12:00:00,26.5,96.843456,6.6,82,14.05
2017-07-31 12:30:00,26.4,96.27712,6.6,82,21.93
2017-07-31 13:00:00,26.3,96.27712,6.6,82,33.74
2017-07-31 13:30:00,26.1,96.843456,6.7,84,51.98
2017-07-31 14:00:00,26.1,96.843456,6.8,84,68.78
2017-07-31 14:30:00,26,96.27712,7,87,84.45
2017-07-31 15:00:00,26.1,96.27712,7.3,91,92.21
2017-07-31 15:30:00,26.1,96.27712,7.6,94,91.24
2017-07-31 16:00:00,26.2,96.843456,7.7,96,97.31
2017-07-31 16:30:00,26.2,96.27712,8,100,112.18
2017-07-31 17:00:00,26.3,96.27712,8.3,104,98.38
2017-07-31 17:30:00,26.4,96.27712,8.6,107,102.71
2017-07-31 18:00:00,26.5,96.27712,8.8,110,58.48
2017-07-31 18:30:00,26.7,95.710784,9,112,75.52
2017-07-31 19:00:00,NA,96.27712,NA,NA,85.88
2017-07-31 19:30:00,26.8,95.710784,9.4,118,104.72
2017-07-31 20:00:00,26.9,95.710784,9.5,119,74.4
2017-07-31 20:30:00,27,96.27712,9.6,120,70.55
2017-07-31 21:00:00,27,96.27712,9.6,121,141.96
2017-07-31 21:30:00,27.2,96.27712,9.7,122,112.97
2017-07-31 22:00:00,27.3,96.843456,9.7,123,109.72
2017-07-31 22:30:00,27.3,96.27712,9.8,124,44.38
2017-07-31 23:00:00,27.4,95.710784,9.8,125,46.63
2017-07-31 23:30:00,27.4,96.27712,9.8,124,40.58
2017-07-31 23:30:00,27.4,96.27712,9.8,124,40.58
2017-08-01 00:00:00,27.4,95.710784,9.6,122,34.94
2017-08-01 00:30:00,27.5,95.427616,9.5,121,18.76
2017-08-01 01:00:00,27.5,94.86128,9.3,119,6.55
2017-08-01 01:30:00,27.5,95.427616,9.1,116,0.63
2017-08-01 02:00:00,27.4,94.294944,8.9,112,-0.03
2017-08-01 02:30:00,27.4,94.294944,8.6,109,-0.03
2017-08-01 03:00:00,27.3,94.294944,8.4,106,-0.04
2017-08-01 03:30:00,27.2,94.294944,8.2,103,-0.04
2017-08-01 04:00:00,27.2,94.294944,8,101,-0.05
2017-08-01 04:30:00,27.1,93.728608,7.8,99,-0.04
2017-08-01 05:00:00,27,93.728608,7.7,97,-0.05
2017-08-01 05:30:00,26.9,94.294944,7.6,95,-0.05
2017-08-01 06:00:00,26.8,93.728608,7.4,93,-0.03
2017-08-01 06:30:00,26.7,93.728608,7.3,91,-0.04
2017-08-01 07:00:00,26.6,93.728608,7.2,90,-0.04
2017-08-01 07:30:00,26.4,93.162272,7.1,88,-0.04
2017-08-01 08:00:00,26.3,93.162272,7,87,-0.04
2017-08-01 08:30:00,26.2,92.595936,7,86,-0.05
2017-08-01 09:00:00,26,93.162272,6.9,85,-0.04
2017-08-01 09:30:00,25.9,93.162272,6.8,84,-0.06
2017-08-01 10:00:00,25.8,93.162272,6.8,83,-0.04
2017-08-01 10:30:00,25.6,92.595936,6.7,83,-0.03
2017-08-01 11:00:00,25.5,92.595936,6.7,82,0.71
2017-08-01 11:30:00,25.4,93.162272,6.7,82,5.78
2017-08-01 12:00:00,25.2,92.595936,6.7,81,13.68
2017-08-01 12:30:00,25.2,92.595936,6.7,82,17
2017-08-01 13:00:00,25.1,92.595936,6.9,84,27.27
2017-08-01 13:30:00,25.1,92.595936,7.1,86,23.75
2017-08-01 14:00:00,25.2,92.595936,7.3,89,24.54
2017-08-01 14:30:00,25.3,92.595936,7.6,92,33.04
2017-08-01 15:00:00,25.5,92.595936,7.8,96,130.55
2017-08-01 15:30:00,25.6,92.595936,8.1,100,146.76
2017-08-01 16:00:00,25.8,92.595936,8.4,104,171.44
2017-08-01 16:30:00,26.1,92.595936,8.7,108,61.19
2017-08-01 17:00:00,26.5,92.595936,9,113,84.59
2017-08-01 17:30:00,26.7,92.595936,9.3,117,139.93
2017-08-01 18:00:00,27,92.312768,9.6,121,95.55
2017-08-01 18:30:00,27.3,92.312768,9.9,126,318.05
2017-08-01 19:00:00,27.7,92.312768,10.2,131,178.52
2017-08-01 19:30:00,28,92.595936,10.6,135,188.97
