site_no,dateTime,tz_cd,Discharge_ft3s,WaterTemp_C,DOsat_pct,DO_mgL
5420500,6/5/2017 14:30,CDT,139000,21.9,104,8.9
5420500,6/5/2017 14:40,CDT,139000,21.9,NA,NA
5420500,6/5/2017 14:50,CDT,140000,21.9,NA,NA
5420500,6/5/2017 15:00,CDT,139000,22,105,9
5420500,6/5/2017 15:10,CDT,138000,22,NA,NA
5420500,6/5/2017 15:20,CDT,139000,22,NA,NA
5420500,6/5/2017 15:30,CDT,139000,22,104,8.9
5420500,6/5/2017 15:40,CDT,138000,22,NA,NA
5420500,6/5/2017 15:50,CDT,138000,22,NA,NA
5420500,6/5/2017 16:00,CDT,138000,22,105,9
5420500,6/5/2017 16:10,CDT,138000,22.1,NA,NA
5420500,6/5/2017 16:20,CDT,139000,22.1,NA,NA
5420500,6/5/2017 16:30,CDT,137000,22.1,106,9.1
5420500,6/5/2017 16:40,CDT,138000,22.1,NA,NA
5420500,6/5/2017 16:50,CDT,138000,22.1,NA,NA
5420500,6/5/2017 17:00,CDT,138000,22.2,108,9.2
5420500,6/5/2017 17:10,CDT,137000,22.2,NA,NA
5420500,6/5/2017 17:20,CDT,137000,22.2,NA,NA
5420500,6/5/2017 17:30,CDT,137000,22.2,108,9.2
5420500,6/5/2017 17:40,CDT,137000,22.2,NA,NA
5420500,6/5/2017 17:50,CDT,138000,22.2,NA,NA
5420500,6/5/2017 18:00,CDT,137000,22.2,106,9.1
5420500,6/5/2017 18:10,CDT,138000,22.3,NA,NA
5420500,6/5/2017 18:20,CDT,137000,22.3,NA,NA
5420500,6/5/2017 18:30,CDT,137000,22.3,106,9
5420500,6/5/2017 18:40,CDT,137000,22.3,NA,NA
5420500,6/5/2017 18:50,CDT,137000,22.3,NA,NA
5420500,6/5/2017 19:00,CDT,137000,22.3,105,8.9
5420500,6/5/2017 19:10,CDT,137000,22.4,NA,NA
5420500,6/5/2017 19:20,CDT,137000,22.4,NA,NA
5420500,6/5/2017 19:30,CDT,136000,22.4,107,9.1
5420500,6/5/2017 19:40,CDT,136000,22.4,NA,NA
5420500,6/5/2017 19:50,CDT,137000,22.4,NA,NA
5420500,6/5/2017 20:00,CDT,137000,22.4,106,9
5420500,6/5/2017 20:10,CDT,136000,22.4,NA,NA
5420500,6/5/2017 20:20,CDT,137000,22.4,NA,NA
5420500,6/5/2017 20:30,CDT,137000,22.4,106,9.1
5420500,6/5/2017 20:40,CDT,136000,22.4,NA,NA
5420500,6/5/2017 20:50,CDT,136000,22.4,NA,NA
5420500,6/5/2017 21:00,CDT,136000,22.4,104,8.9
5420500,6/5/2017 21:10,CDT,136000,22.5,NA,NA
5420500,6/5/2017 21:20,CDT,136000,22.4,NA,NA
5420500,6/5/2017 21:30,CDT,136000,22.5,103,8.8
5420500,6/5/2017 21:40,CDT,136000,22.5,NA,NA
5420500,6/5/2017 21:50,CDT,136000,22.5,NA,NA
5420500,6/5/2017 22:00,CDT,137000,22.5,104,9
5420500,6/5/2017 22:10,CDT,137000,22.5,NA,NA
5420500,6/5/2017 22:20,CDT,136000,22.5,NA,NA
5420500,6/5/2017 22:30,CDT,136000,22.5,103,8.9
5420500,6/5/2017 22:40,CDT,136000,22.5,NA,NA
5420500,6/5/2017 22:50,CDT,136000,22.5,NA,NA
5420500,6/5/2017 23:00,CDT,135000,22.5,101,8.7
5420500,6/5/2017 23:10,CDT,141000,22.5,NA,NA
5420500,6/5/2017 23:20,CDT,136000,22.5,NA,NA
5420500,6/5/2017 23:30,CDT,136000,22.5,99,8.6
5420500,6/5/2017 23:40,CDT,136000,22.5,NA,NA
5420500,6/5/2017 23:50,CDT,136000,22.5,NA,NA
5420500,6/6/2017 0:00,CDT,136000,22.5,101,8.7
5420500,6/6/2017 0:10,CDT,136000,22.5,NA,NA
5420500,6/6/2017 0:20,CDT,136000,22.5,NA,NA
5420500,6/6/2017 0:30,CDT,136000,22.5,99,8.5
5420500,6/6/2017 0:40,CDT,136000,22.4,NA,NA
5420500,6/6/2017 0:50,CDT,136000,22.4,NA,NA
5420500,6/6/2017 1:00,CDT,136000,22.4,98,8.4
5420500,6/6/2017 1:10,CDT,135000,22.4,NA,NA
5420500,6/6/2017 1:20,CDT,136000,22.4,NA,NA
5420500,6/6/2017 1:30,CDT,136000,22.4,98,8.5
5420500,6/6/2017 1:40,CDT,135000,22.4,NA,NA
5420500,6/6/2017 1:50,CDT,135000,22.4,NA,NA
5420500,6/6/2017 2:00,CDT,135000,22.4,97,8.4
5420500,6/6/2017 2:10,CDT,135000,22.4,NA,NA
5420500,6/6/2017 2:20,CDT,136000,22.3,NA,NA
5420500,6/6/2017 2:30,CDT,135000,22.3,96,8.3
5420500,6/6/2017 2:40,CDT,135000,22.3,NA,NA
5420500,6/6/2017 2:50,CDT,135000,22.3,NA,NA
5420500,6/6/2017 3:00,CDT,135000,22.3,95,8.3
5420500,6/6/2017 3:10,CDT,135000,22.3,NA,NA
5420500,6/6/2017 3:20,CDT,135000,22.3,NA,NA
5420500,6/6/2017 3:30,CDT,135000,22.2,95,8.3
5420500,6/6/2017 3:40,CDT,135000,22.2,NA,NA
5420500,6/6/2017 3:50,CDT,135000,22.2,NA,NA
5420500,6/6/2017 4:00,CDT,136000,22.2,93,8.2
5420500,6/6/2017 4:10,CDT,135000,22.2,NA,NA
5420500,6/6/2017 4:20,CDT,135000,22.2,NA,NA
5420500,6/6/2017 4:30,CDT,135000,22.2,94,8.2
5420500,6/6/2017 4:40,CDT,135000,22.2,NA,NA
5420500,6/6/2017 4:50,CDT,135000,22.1,NA,NA
5420500,6/6/2017 5:00,CDT,135000,22.1,93,8.1
5420500,6/6/2017 5:10,CDT,134000,22.1,NA,NA
5420500,6/6/2017 5:20,CDT,134000,22.1,NA,NA
5420500,6/6/2017 5:30,CDT,135000,22.1,91,8
5420500,6/6/2017 5:40,CDT,135000,22.1,NA,NA
5420500,6/6/2017 5:50,CDT,135000,22,NA,NA
5420500,6/6/2017 6:00,CDT,134000,22,91,8
5420500,6/6/2017 6:10,CDT,136000,22,NA,NA
5420500,6/6/2017 6:20,CDT,136000,22,NA,NA
5420500,6/6/2017 6:30,CDT,134000,22,90,7.9
5420500,6/6/2017 6:40,CDT,135000,22,NA,NA
5420500,6/6/2017 6:50,CDT,135000,22,NA,NA
5420500,6/6/2017 7:00,CDT,135000,22,90,7.9
5420500,6/6/2017 7:10,CDT,135000,22,NA,NA
5420500,6/6/2017 7:20,CDT,134000,22,NA,NA
5420500,6/6/2017 7:30,CDT,135000,21.9,90,7.9
5420500,6/6/2017 7:40,CDT,134000,21.9,NA,NA
5420500,6/6/2017 7:50,CDT,135000,21.9,NA,NA
5420500,6/6/2017 8:00,CDT,134000,21.9,90,7.9
5420500,6/6/2017 8:10,CDT,135000,21.9,NA,NA
5420500,6/6/2017 8:20,CDT,135000,21.9,NA,NA
5420500,6/6/2017 8:30,CDT,135000,21.9,90,8
5420500,6/6/2017 8:40,CDT,135000,21.9,NA,NA
5420500,6/6/2017 8:50,CDT,134000,21.9,NA,NA
5420500,6/6/2017 9:00,CDT,134000,21.9,90,8
5420500,6/6/2017 9:10,CDT,134000,21.9,NA,NA
5420500,6/6/2017 9:20,CDT,133000,21.9,NA,NA
5420500,6/6/2017 9:30,CDT,134000,21.9,90,7.9
5420500,6/6/2017 9:40,CDT,133000,21.9,NA,NA
5420500,6/6/2017 9:50,CDT,134000,21.9,NA,NA
5420500,6/6/2017 10:00,CDT,134000,21.9,91,8
5420500,6/6/2017 10:10,CDT,134000,21.9,NA,NA
5420500,6/6/2017 10:20,CDT,133000,21.9,NA,NA
5420500,6/6/2017 10:30,CDT,134000,21.9,91,8
5420500,6/6/2017 10:40,CDT,134000,21.9,NA,NA
5420500,6/6/2017 10:50,CDT,133000,21.9,NA,NA
5420500,6/6/2017 11:00,CDT,134000,21.9,92,8.1
5420500,6/6/2017 11:10,CDT,133000,21.9,NA,NA
5420500,6/6/2017 11:20,CDT,133000,21.9,NA,NA
5420500,6/6/2017 11:30,CDT,133000,21.9,93,8.1
5420500,6/6/2017 11:40,CDT,133000,21.9,NA,NA
5420500,6/6/2017 11:50,CDT,133000,21.9,NA,NA
5420500,6/6/2017 12:00,CDT,134000,21.9,96,8.4
5420500,6/6/2017 12:10,CDT,132000,21.9,NA,NA
5420500,6/6/2017 12:20,CDT,133000,22,NA,NA
5420500,6/6/2017 12:30,CDT,133000,22,95,8.3
5420500,6/6/2017 12:40,CDT,133000,22,NA,NA
5420500,6/6/2017 12:50,CDT,133000,22,NA,NA
5420500,6/6/2017 13:00,CDT,133000,22,97,8.5
5420500,6/6/2017 13:10,CDT,133000,22,NA,NA
5420500,6/6/2017 13:20,CDT,132000,22,NA,NA
5420500,6/6/2017 13:30,CDT,132000,22,100,8.7
5420500,6/6/2017 13:40,CDT,132000,22,NA,NA
5420500,6/6/2017 13:50,CDT,132000,22,NA,NA
5420500,6/6/2017 14:00,CDT,132000,22.1,100,8.7
5420500,6/6/2017 14:10,CDT,132000,22.1,NA,NA
5420500,6/6/2017 14:20,CDT,131000,22.1,NA,NA
5420500,6/6/2017 14:30,CDT,132000,22.1,105,9.1
5420500,6/6/2017 14:40,CDT,131000,22.1,NA,NA
5420500,6/6/2017 14:50,CDT,131000,22.1,NA,NA
5420500,6/6/2017 15:00,CDT,132000,22.1,104,9
5420500,6/6/2017 15:10,CDT,132000,22.2,NA,NA
5420500,6/6/2017 15:20,CDT,131000,22.2,NA,NA
5420500,6/6/2017 15:30,CDT,131000,22.2,106,9.2
5420500,6/6/2017 15:40,CDT,132000,22.2,NA,NA
5420500,6/6/2017 15:50,CDT,132000,22.2,NA,NA
5420500,6/6/2017 16:00,CDT,132000,22.2,108,9.2
5420500,6/6/2017 16:10,CDT,132000,22.2,NA,NA
5420500,6/6/2017 16:20,CDT,131000,22.3,NA,NA
5420500,6/6/2017 16:30,CDT,131000,22.3,109,9.3
5420500,6/6/2017 16:40,CDT,132000,22.3,NA,NA
5420500,6/6/2017 16:50,CDT,130000,22.3,NA,NA
5420500,6/6/2017 17:00,CDT,131000,22.3,110,9.4
5420500,6/6/2017 17:10,CDT,131000,22.4,NA,NA
5420500,6/6/2017 17:20,CDT,131000,22.4,NA,NA
5420500,6/6/2017 17:30,CDT,131000,22.4,112,9.6
5420500,6/6/2017 17:40,CDT,130000,22.4,NA,NA
5420500,6/6/2017 17:50,CDT,130000,22.4,NA,NA
5420500,6/6/2017 18:00,CDT,130000,22.4,114,9.7
5420500,6/6/2017 18:10,CDT,130000,22.4,NA,NA
5420500,6/6/2017 18:20,CDT,130000,22.5,NA,NA
5420500,6/6/2017 18:30,CDT,131000,22.5,114,9.7
5420500,6/6/2017 18:40,CDT,130000,22.5,NA,NA
5420500,6/6/2017 18:50,CDT,130000,22.5,NA,NA
5420500,6/6/2017 19:00,CDT,130000,22.5,114,9.7
5420500,6/6/2017 19:10,CDT,131000,22.5,NA,NA
5420500,6/6/2017 19:20,CDT,130000,22.6,NA,NA
5420500,6/6/2017 19:30,CDT,130000,22.6,113,9.6
5420500,6/6/2017 19:40,CDT,130000,22.6,NA,NA
5420500,6/6/2017 19:50,CDT,130000,22.6,NA,NA
5420500,6/6/2017 20:00,CDT,129000,22.6,113,9.6
5420500,6/6/2017 20:10,CDT,132000,22.6,NA,NA
5420500,6/6/2017 20:20,CDT,130000,22.6,NA,NA
5420500,6/6/2017 20:30,CDT,129000,22.6,113,9.6
5420500,6/6/2017 20:40,CDT,129000,22.7,NA,NA
5420500,6/6/2017 20:50,CDT,130000,22.7,NA,NA
5420500,6/6/2017 21:00,CDT,129000,22.7,111,9.5
5420500,6/6/2017 21:10,CDT,129000,22.7,NA,NA
5420500,6/6/2017 21:20,CDT,128000,22.7,NA,NA
5420500,6/6/2017 21:30,CDT,129000,22.7,111,9.5
5420500,6/6/2017 21:40,CDT,NA,22.8,NA,NA
5420500,6/6/2017 21:50,CDT,129000,22.8,NA,NA
5420500,6/6/2017 22:00,CDT,129000,22.8,109,9.3
5420500,6/6/2017 22:10,CDT,129000,22.8,NA,NA
5420500,6/6/2017 22:20,CDT,129000,22.8,NA,NA
5420500,6/6/2017 22:30,CDT,129000,22.8,109,9.4
5420500,6/6/2017 22:40,CDT,128000,22.8,NA,NA
5420500,6/6/2017 22:50,CDT,128000,22.8,NA,NA
5420500,6/6/2017 23:00,CDT,128000,22.8,106,9.1
5420500,6/6/2017 23:10,CDT,129000,22.8,NA,NA
5420500,6/6/2017 23:20,CDT,128000,22.8,NA,NA
5420500,6/6/2017 23:30,CDT,128000,22.8,105,9
5420500,6/6/2017 23:40,CDT,128000,22.8,NA,NA
5420500,6/6/2017 23:50,CDT,128000,22.8,NA,NA
5420500,6/7/2017 0:00,CDT,129000,22.8,104,9
5420500,6/7/2017 0:10,CDT,128000,22.8,NA,NA
5420500,6/7/2017 0:20,CDT,128000,22.8,NA,NA
5420500,6/7/2017 0:30,CDT,128000,22.8,103,8.9
5420500,6/7/2017 0:40,CDT,128000,22.8,NA,NA
5420500,6/7/2017 0:50,CDT,128000,22.8,NA,NA
5420500,6/7/2017 1:00,CDT,128000,22.8,102,8.8
5420500,6/7/2017 1:10,CDT,128000,22.8,NA,NA
5420500,6/7/2017 1:20,CDT,128000,22.8,NA,NA
5420500,6/7/2017 1:30,CDT,127000,22.8,100,8.6
5420500,6/7/2017 1:40,CDT,128000,22.8,NA,NA
5420500,6/7/2017 1:50,CDT,128000,22.8,NA,NA
5420500,6/7/2017 2:00,CDT,127000,22.8,99,8.5
5420500,6/7/2017 2:10,CDT,127000,22.7,NA,NA
5420500,6/7/2017 2:20,CDT,127000,22.7,NA,NA
5420500,6/7/2017 2:30,CDT,127000,22.8,98,8.5
5420500,6/7/2017 2:40,CDT,NA,22.7,NA,NA
5420500,6/7/2017 2:50,CDT,128000,22.7,NA,NA
5420500,6/7/2017 3:00,CDT,127000,22.7,96,8.4
5420500,6/7/2017 3:10,CDT,127000,22.7,NA,NA
5420500,6/7/2017 3:20,CDT,128000,22.7,NA,NA
5420500,6/7/2017 3:30,CDT,127000,22.7,95,8.3
5420500,6/7/2017 3:40,CDT,127000,22.6,NA,NA
5420500,6/7/2017 3:50,CDT,127000,22.6,NA,NA
5420500,6/7/2017 4:00,CDT,127000,22.6,93,8.1
5420500,6/7/2017 4:10,CDT,127000,22.6,NA,NA
5420500,6/7/2017 4:20,CDT,127000,22.6,NA,NA
5420500,6/7/2017 4:30,CDT,126000,22.6,92,8
5420500,6/7/2017 4:40,CDT,127000,22.6,NA,NA
5420500,6/7/2017 4:50,CDT,127000,22.6,NA,NA
5420500,6/7/2017 5:00,CDT,127000,22.6,90,7.9
5420500,6/7/2017 5:10,CDT,127000,22.5,NA,NA
5420500,6/7/2017 5:20,CDT,127000,22.5,NA,NA
5420500,6/7/2017 5:30,CDT,127000,22.5,91,7.9
5420500,6/7/2017 5:40,CDT,126000,22.5,NA,NA
5420500,6/7/2017 5:50,CDT,128000,22.5,NA,NA
5420500,6/7/2017 6:00,CDT,126000,22.5,91,8
5420500,6/7/2017 6:10,CDT,126000,22.4,NA,NA
5420500,6/7/2017 6:20,CDT,126000,22.4,NA,NA
5420500,6/7/2017 6:30,CDT,126000,22.4,88,7.7
5420500,6/7/2017 6:40,CDT,126000,22.4,NA,NA
5420500,6/7/2017 6:50,CDT,126000,22.4,NA,NA
5420500,6/7/2017 7:00,CDT,126000,22.4,88,7.7
5420500,6/7/2017 7:10,CDT,125000,22.4,NA,NA
5420500,6/7/2017 7:20,CDT,126000,22.4,NA,NA
5420500,6/7/2017 7:30,CDT,125000,22.4,88,7.7
5420500,6/7/2017 7:40,CDT,127000,22.4,NA,NA
5420500,6/7/2017 7:50,CDT,126000,22.4,NA,NA
5420500,6/7/2017 8:00,CDT,126000,22.4,90,7.8
5420500,6/7/2017 8:10,CDT,126000,22.3,NA,NA
5420500,6/7/2017 8:20,CDT,126000,22.3,NA,NA
5420500,6/7/2017 8:30,CDT,125000,22.4,89,7.8
5420500,6/7/2017 8:40,CDT,125000,22.4,NA,NA
5420500,6/7/2017 8:50,CDT,125000,22.4,NA,NA
5420500,6/7/2017 9:00,CDT,125000,22.4,90,7.8
5420500,6/7/2017 9:10,CDT,121000,22.4,NA,NA
5420500,6/7/2017 9:20,CDT,118000,22.4,NA,NA
5420500,6/7/2017 9:30,CDT,116000,22.4,90,7.8
5420500,6/7/2017 9:40,CDT,114000,22.4,NA,NA
5420500,6/7/2017 9:50,CDT,113000,22.4,NA,NA
5420500,6/7/2017 10:00,CDT,113000,22.4,92,8
5420500,6/7/2017 10:10,CDT,112000,22.4,NA,NA
5420500,6/7/2017 10:20,CDT,111000,22.4,NA,NA
5420500,6/7/2017 10:30,CDT,112000,22.4,92,8
5420500,6/7/2017 10:40,CDT,112000,22.4,NA,NA
5420500,6/7/2017 10:50,CDT,112000,22.4,NA,NA
5420500,6/7/2017 11:00,CDT,112000,22.4,94,8.2
5420500,6/7/2017 11:10,CDT,112000,22.4,NA,NA
5420500,6/7/2017 11:20,CDT,113000,22.4,NA,NA
5420500,6/7/2017 11:30,CDT,112000,22.4,96,8.3
5420500,6/7/2017 11:40,CDT,113000,22.4,NA,NA
5420500,6/7/2017 11:50,CDT,113000,22.4,NA,NA
5420500,6/7/2017 12:00,CDT,113000,22.4,97,8.4
5420500,6/7/2017 12:10,CDT,112000,22.4,NA,NA
5420500,6/7/2017 12:20,CDT,114000,22.4,NA,NA
5420500,6/7/2017 12:30,CDT,115000,22.4,99,8.5
5420500,6/7/2017 12:40,CDT,115000,22.4,NA,NA
5420500,6/7/2017 12:50,CDT,115000,22.5,NA,NA
5420500,6/7/2017 13:00,CDT,113000,22.5,103,8.8
5420500,6/7/2017 13:10,CDT,113000,22.5,NA,NA
5420500,6/7/2017 13:20,CDT,114000,22.5,NA,NA
5420500,6/7/2017 13:30,CDT,114000,22.5,106,9
5420500,6/7/2017 13:40,CDT,115000,22.5,NA,NA
5420500,6/7/2017 13:50,CDT,115000,22.5,NA,NA
5420500,6/7/2017 14:00,CDT,115000,22.6,109,9.3
5420500,6/7/2017 14:10,CDT,115000,22.6,NA,NA
5420500,6/7/2017 14:20,CDT,115000,22.6,NA,NA
5420500,6/7/2017 14:30,CDT,115000,22.6,111,9.4
5420500,6/7/2017 14:40,CDT,115000,22.6,NA,NA
5420500,6/7/2017 14:50,CDT,116000,22.6,NA,NA
5420500,6/7/2017 15:00,CDT,116000,22.7,113,9.6
5420500,6/7/2017 15:10,CDT,115000,22.7,NA,NA
5420500,6/7/2017 15:20,CDT,116000,22.7,NA,NA
5420500,6/7/2017 15:30,CDT,116000,22.7,117,9.8
5420500,6/7/2017 15:40,CDT,117000,22.7,NA,NA
5420500,6/7/2017 15:50,CDT,116000,22.8,NA,NA
5420500,6/7/2017 16:00,CDT,116000,22.8,118,9.9
5420500,6/7/2017 16:10,CDT,117000,22.8,NA,NA
5420500,6/7/2017 16:20,CDT,117000,22.8,NA,NA
5420500,6/7/2017 16:30,CDT,117000,22.8,120,10.1
5420500,6/7/2017 16:40,CDT,116000,22.9,NA,NA
5420500,6/7/2017 16:50,CDT,117000,22.9,NA,NA
5420500,6/7/2017 17:00,CDT,117000,22.9,121,10.1
5420500,6/7/2017 17:10,CDT,117000,22.9,NA,NA
5420500,6/7/2017 17:20,CDT,116000,23,NA,NA
5420500,6/7/2017 17:30,CDT,116000,23,123,10.3
5420500,6/7/2017 17:40,CDT,116000,23,NA,NA
5420500,6/7/2017 17:50,CDT,117000,23,NA,NA
5420500,6/7/2017 18:00,CDT,117000,23,123,10.3
5420500,6/7/2017 18:10,CDT,117000,23,NA,NA
5420500,6/7/2017 18:20,CDT,117000,23.1,NA,NA
5420500,6/7/2017 18:30,CDT,118000,23.1,124,10.3
5420500,6/7/2017 18:40,CDT,117000,23.1,NA,NA
5420500,6/7/2017 18:50,CDT,118000,23.1,NA,NA
5420500,6/7/2017 19:00,CDT,117000,23.2,123,10.3
5420500,6/7/2017 19:10,CDT,117000,23.2,NA,NA
5420500,6/7/2017 19:20,CDT,117000,23.2,NA,NA
5420500,6/7/2017 19:30,CDT,117000,23.2,123,10.3
5420500,6/7/2017 19:40,CDT,117000,23.2,NA,NA
5420500,6/7/2017 19:50,CDT,117000,23.2,NA,NA
5420500,6/7/2017 20:00,CDT,117000,23.3,122,10.2
5420500,6/7/2017 20:10,CDT,117000,23.3,NA,NA
5420500,6/7/2017 20:20,CDT,116000,23.3,NA,NA
5420500,6/7/2017 20:30,CDT,116000,23.3,122,10.2
5420500,6/7/2017 20:40,CDT,116000,23.3,NA,NA
5420500,6/7/2017 20:50,CDT,117000,23.4,NA,NA
5420500,6/7/2017 21:00,CDT,117000,23.4,120,10.1
5420500,6/7/2017 21:10,CDT,118000,23.4,NA,NA
5420500,6/7/2017 21:20,CDT,117000,23.4,NA,NA
5420500,6/7/2017 21:30,CDT,117000,23.4,119,10
5420500,6/7/2017 21:40,CDT,117000,23.4,NA,NA
5420500,6/7/2017 21:50,CDT,117000,23.4,NA,NA
5420500,6/7/2017 22:00,CDT,117000,23.4,117,9.9
5420500,6/7/2017 22:10,CDT,114000,23.4,NA,NA
5420500,6/7/2017 22:20,CDT,117000,23.4,NA,NA
5420500,6/7/2017 22:30,CDT,117000,23.5,115,9.7
5420500,6/7/2017 22:40,CDT,117000,23.5,NA,NA
5420500,6/7/2017 22:50,CDT,117000,23.5,NA,NA
5420500,6/7/2017 23:00,CDT,116000,23.5,113,9.5
5420500,6/7/2017 23:10,CDT,117000,23.5,NA,NA
5420500,6/7/2017 23:20,CDT,118000,23.5,NA,NA
5420500,6/7/2017 23:30,CDT,117000,23.5,112,9.4
5420500,6/7/2017 23:40,CDT,116000,23.5,NA,NA
5420500,6/7/2017 23:50,CDT,116000,23.5,NA,NA
5420500,6/8/2017 0:00,CDT,117000,23.5,109,9.3
5420500,6/8/2017 0:10,CDT,116000,23.5,NA,NA
5420500,6/8/2017 0:20,CDT,117000,23.5,NA,NA
5420500,6/8/2017 0:30,CDT,117000,23.5,108,9.2
5420500,6/8/2017 0:40,CDT,117000,23.5,NA,NA
5420500,6/8/2017 0:50,CDT,117000,23.5,NA,NA
5420500,6/8/2017 1:00,CDT,117000,23.5,106,9
5420500,6/8/2017 1:10,CDT,117000,23.5,NA,NA
5420500,6/8/2017 1:20,CDT,116000,23.5,NA,NA
5420500,6/8/2017 1:30,CDT,117000,23.5,104,8.9
5420500,6/8/2017 1:40,CDT,117000,23.4,NA,NA
5420500,6/8/2017 1:50,CDT,117000,23.4,NA,NA
5420500,6/8/2017 2:00,CDT,116000,23.4,103,8.8
5420500,6/8/2017 2:10,CDT,117000,23.4,NA,NA
5420500,6/8/2017 2:20,CDT,117000,23.4,NA,NA
5420500,6/8/2017 2:30,CDT,116000,23.4,101,8.6
5420500,6/8/2017 2:40,CDT,117000,23.4,NA,NA
5420500,6/8/2017 2:50,CDT,117000,23.4,NA,NA
5420500,6/8/2017 3:00,CDT,116000,23.4,99,8.5
5420500,6/8/2017 3:10,CDT,117000,23.3,NA,NA
5420500,6/8/2017 3:20,CDT,116000,23.3,NA,NA
5420500,6/8/2017 3:30,CDT,117000,23.3,98,8.4
5420500,6/8/2017 3:40,CDT,117000,23.3,NA,NA
5420500,6/8/2017 3:50,CDT,117000,23.3,NA,NA
5420500,6/8/2017 4:00,CDT,117000,23.2,97,8.3
5420500,6/8/2017 4:10,CDT,117000,23.2,NA,NA
5420500,6/8/2017 4:20,CDT,116000,23.2,NA,NA
5420500,6/8/2017 4:30,CDT,117000,23.2,96,8.3
5420500,6/8/2017 4:40,CDT,117000,23.2,NA,NA
5420500,6/8/2017 4:50,CDT,117000,23.2,NA,NA
5420500,6/8/2017 5:00,CDT,117000,23.2,94,8.1
5420500,6/8/2017 5:10,CDT,117000,23.1,NA,NA
5420500,6/8/2017 5:20,CDT,117000,23.1,NA,NA
5420500,6/8/2017 5:30,CDT,117000,23.1,93,8
5420500,6/8/2017 5:40,CDT,117000,23.1,NA,NA
5420500,6/8/2017 5:50,CDT,117000,23.1,NA,NA
5420500,6/8/2017 6:00,CDT,117000,23,92,8
5420500,6/8/2017 6:10,CDT,117000,23,NA,NA
5420500,6/8/2017 6:20,CDT,117000,23,NA,NA
5420500,6/8/2017 6:30,CDT,117000,23,92,8
5420500,6/8/2017 6:40,CDT,116000,23,NA,NA
5420500,6/8/2017 6:50,CDT,117000,23,NA,NA
5420500,6/8/2017 7:00,CDT,116000,23,92,8
5420500,6/8/2017 7:10,CDT,117000,22.9,NA,NA
5420500,6/8/2017 7:20,CDT,116000,22.9,NA,NA
5420500,6/8/2017 7:30,CDT,116000,22.9,91,7.9
5420500,6/8/2017 7:40,CDT,117000,22.9,NA,NA
5420500,6/8/2017 7:50,CDT,117000,22.9,NA,NA
5420500,6/8/2017 8:00,CDT,116000,22.9,92,7.9
5420500,6/8/2017 8:10,CDT,117000,22.9,NA,NA
5420500,6/8/2017 8:20,CDT,117000,22.9,NA,NA
5420500,6/8/2017 8:30,CDT,116000,22.8,92,8
5420500,6/8/2017 8:40,CDT,117000,22.8,NA,NA
5420500,6/8/2017 8:50,CDT,117000,22.8,NA,NA
5420500,6/8/2017 9:00,CDT,117000,22.8,94,8.1
5420500,6/8/2017 9:10,CDT,117000,22.8,NA,NA
5420500,6/8/2017 9:20,CDT,117000,22.8,NA,NA
5420500,6/8/2017 9:30,CDT,117000,22.8,94,8.1
5420500,6/8/2017 9:40,CDT,115000,22.8,NA,NA
5420500,6/8/2017 9:50,CDT,112000,22.8,NA,NA
5420500,6/8/2017 10:00,CDT,112000,22.8,94,8.1
5420500,6/8/2017 10:10,CDT,111000,22.8,NA,NA
5420500,6/8/2017 10:20,CDT,110000,22.8,NA,NA
5420500,6/8/2017 10:30,CDT,111000,22.8,98,8.4
5420500,6/8/2017 10:40,CDT,112000,22.8,NA,NA
5420500,6/8/2017 10:50,CDT,109000,22.8,NA,NA
5420500,6/8/2017 11:00,CDT,111000,22.9,99,8.5
5420500,6/8/2017 11:10,CDT,111000,22.9,NA,NA
5420500,6/8/2017 11:20,CDT,110000,22.9,NA,NA
5420500,6/8/2017 11:30,CDT,111000,22.9,102,8.7
5420500,6/8/2017 11:40,CDT,111000,22.9,NA,NA
5420500,6/8/2017 11:50,CDT,109000,22.9,NA,NA
5420500,6/8/2017 12:00,CDT,111000,22.9,102,8.8
5420500,6/8/2017 12:10,CDT,111000,22.9,NA,NA
5420500,6/8/2017 12:20,CDT,110000,22.9,NA,NA
5420500,6/8/2017 12:30,CDT,112000,22.9,106,9
5420500,6/8/2017 12:40,CDT,111000,23,NA,NA
5420500,6/8/2017 12:50,CDT,112000,23,NA,NA
5420500,6/8/2017 13:00,CDT,112000,23,110,9.4
5420500,6/8/2017 13:10,CDT,111000,23,NA,NA
5420500,6/8/2017 13:20,CDT,112000,23,NA,NA
5420500,6/8/2017 13:30,CDT,112000,23,113,9.5
5420500,6/8/2017 13:40,CDT,111000,23,NA,NA
5420500,6/8/2017 13:50,CDT,112000,23,NA,NA
5420500,6/8/2017 14:00,CDT,111000,23.1,115,9.7
5420500,6/8/2017 14:10,CDT,111000,23.1,NA,NA
5420500,6/8/2017 14:20,CDT,111000,23.1,NA,NA
5420500,6/8/2017 14:30,CDT,112000,23.1,118,10
5420500,6/8/2017 14:40,CDT,112000,23.1,NA,NA
5420500,6/8/2017 14:50,CDT,111000,23.1,NA,NA
5420500,6/8/2017 15:00,CDT,111000,23.1,119,10
5420500,6/8/2017 15:10,CDT,112000,23.1,NA,NA
5420500,6/8/2017 15:20,CDT,112000,23.2,NA,NA
5420500,6/8/2017 15:30,CDT,112000,23.2,121,10.2
5420500,6/8/2017 15:40,CDT,111000,23.2,NA,NA
