site_no,dateTime,tz_cd,Discharge_ft3s,WaterTemp_C,DOsat_pct,DO_mgL
5420500,8/8/2017 11:30,CDT,44600,25.2,171,14.2
5420500,8/8/2017 11:45,CDT,44950,25.4,171,14.2
5420500,8/8/2017 12:00,CDT,44000,25.3,177,14.5
5420500,8/8/2017 12:15,CDT,44000,25.3,178,14.6
5420500,8/8/2017 12:30,CDT,44300,25.4,166,13.7
5420500,8/8/2017 12:45,CDT,44550,25.35,166,13.8
5420500,8/8/2017 13:00,CDT,44000,25.4,172,14.1
5420500,8/8/2017 13:15,CDT,44450,25.4,176,14.5
5420500,8/8/2017 13:30,CDT,44300,25.4,184,15.1
5420500,8/8/2017 13:45,CDT,44100,25.4,179,14.7
5420500,8/8/2017 14:00,CDT,44100,25.4,192,15.6
5420500,8/8/2017 14:15,CDT,44100,25.65,186,15.2
5420500,8/8/2017 14:30,CDT,44300,25.5,193,15.7
5420500,8/8/2017 14:45,CDT,45650,25.5,196,16
5420500,8/8/2017 15:00,CDT,44600,25.8,196,15.9
5420500,8/8/2017 15:15,CDT,44950,25.65,196,16.3
5420500,8/8/2017 15:30,CDT,44900,25.5,196,16.4
5420500,8/8/2017 15:45,CDT,44200,25.5,196,16.8
5420500,8/8/2017 16:00,CDT,42800,25.5,196,16.4
5420500,8/8/2017 16:15,CDT,43800,25.5,196,17
5420500,8/8/2017 16:30,CDT,43800,25.5,196,17.2
5420500,8/8/2017 16:45,CDT,44600,25.55,196,16.9
5420500,8/8/2017 17:00,CDT,44100,25.5,196,17.1
5420500,8/8/2017 17:15,CDT,45000,25.45,196,17.3
5420500,8/8/2017 17:30,CDT,44300,25.4,196,16.7
5420500,8/8/2017 17:45,CDT,44100,25.25,196,17.4
5420500,8/8/2017 18:00,CDT,44400,25.1,196,17.2
5420500,8/8/2017 18:15,CDT,44200,24.95,196,17.5
5420500,8/8/2017 18:30,CDT,43800,24.8,196,17.1
5420500,8/8/2017 18:45,CDT,45250,24.75,196,17.5
5420500,8/8/2017 19:00,CDT,44100,24.7,196,17.3
5420500,8/8/2017 19:15,CDT,44650,24.7,196,17.9
5420500,8/8/2017 19:30,CDT,46200,24.6,196,18.3
5420500,8/8/2017 19:45,CDT,44850,24.55,196,17.9
5420500,8/8/2017 20:00,CDT,43800,24.4,196,18.1
5420500,8/8/2017 20:15,CDT,43800,24.4,196,18.2
5420500,8/8/2017 20:30,CDT,43800,24.3,196,18
5420500,8/8/2017 20:45,CDT,44650,24.2,196,18.1
5420500,8/8/2017 21:00,CDT,44100,24.2,196,18.2
5420500,8/8/2017 21:15,CDT,44250,24.15,196,18
5420500,8/8/2017 21:30,CDT,44600,24.1,196,18.3
5420500,8/8/2017 21:45,CDT,44100,24.1,196,18.1
5420500,8/8/2017 22:00,CDT,44100,24.1,196,18
5420500,8/8/2017 22:15,CDT,46850,24.05,196,18.3
5420500,8/8/2017 22:30,CDT,48000,24,196,18
5420500,8/8/2017 22:45,CDT,49400,24.1,196,18
5420500,8/8/2017 23:00,CDT,49400,24.1,196,17.9
5420500,8/8/2017 23:15,CDT,49500,24,196,18
5420500,8/8/2017 23:30,CDT,49900,24.1,196,17.9
5420500,8/8/2017 23:45,CDT,49500,24.1,196,17.8
5420500,8/9/2017 0:00,CDT,49400,24.1,196,17.7
5420500,8/9/2017 0:15,CDT,49000,24.1,196,17.7
5420500,8/9/2017 0:30,CDT,48900,24,196,17.6
5420500,8/9/2017 0:45,CDT,49000,24.2,196,17.4
5420500,8/9/2017 1:00,CDT,49200,24.1,196,17.3
5420500,8/9/2017 1:15,CDT,49100,24.15,196,17.2
5420500,8/9/2017 1:30,CDT,49100,24.2,196,17.2
5420500,8/9/2017 1:45,CDT,49100,24.2,196,16.9
5420500,8/9/2017 2:00,CDT,49100,24.3,196,16.9
5420500,8/9/2017 2:15,CDT,48750,24.3,196,16.8
5420500,8/9/2017 2:30,CDT,49100,24.3,196,16
5420500,8/9/2017 2:45,CDT,48900,24.35,197.5,16.5
5420500,8/9/2017 3:00,CDT,49100,24.4,199,16.3
5420500,8/9/2017 3:15,CDT,48850,24.4,199,16.3
5420500,8/9/2017 3:30,CDT,49100,24.5,199,16.2
5420500,8/9/2017 3:45,CDT,48500,24.55,197,16.1
5420500,8/9/2017 4:00,CDT,48400,24.5,196,16
5420500,8/9/2017 4:15,CDT,48850,24.4,193,15.8
5420500,8/9/2017 4:30,CDT,48600,24.3,192,15.7
5420500,8/9/2017 4:45,CDT,48600,24.35,191,15.6
5420500,8/9/2017 5:00,CDT,48100,24.3,189,15.5
5420500,8/9/2017 5:15,CDT,48500,24.35,187,15.3
5420500,8/9/2017 5:30,CDT,44800,24.3,185,15.2
5420500,8/9/2017 5:45,CDT,47700,24.3,184,15.2
5420500,8/9/2017 6:00,CDT,47900,24.3,181,14.9
5420500,8/9/2017 6:15,CDT,48250,24.4,179,14.7
5420500,8/9/2017 6:30,CDT,47400,24.3,178,14.6
5420500,8/9/2017 6:45,CDT,47750,24.3,177,14.5
5420500,8/9/2017 7:00,CDT,46900,24.2,176,14.4
5420500,8/9/2017 7:15,CDT,47000,24.35,174,14.3
5420500,8/9/2017 7:30,CDT,46100,24.5,175,14.4
5420500,8/9/2017 7:45,CDT,46000,24.6,173,14.2
5420500,8/9/2017 8:00,CDT,47400,24.6,174,14.3
5420500,8/9/2017 8:15,CDT,47250,24.7,174,14.4
5420500,8/9/2017 8:30,CDT,46400,24.8,176,14.5
5420500,8/9/2017 8:45,CDT,47000,24.8,174,14.4
5420500,8/9/2017 9:00,CDT,46600,24.9,176,14.5
5420500,8/9/2017 9:15,CDT,46250,25,176,14.5
5420500,8/9/2017 9:30,CDT,46700,25.2,179,14.7
5420500,8/9/2017 9:45,CDT,46800,25.25,184,15.2
5420500,8/9/2017 10:00,CDT,45400,25.3,177,14.6
5420500,8/9/2017 10:15,CDT,46200,25.4,190,15.6
5420500,8/9/2017 10:30,CDT,46200,25.5,195,16
5420500,8/9/2017 10:45,CDT,46050,25.5,195,16
5420500,8/9/2017 11:00,CDT,45900,25.6,193,15.8
5420500,8/9/2017 11:15,CDT,46300,25.45,192,15.8
5420500,8/9/2017 11:30,CDT,46400,25.5,194,15.8
5420500,8/9/2017 11:45,CDT,46050,25.5,197,16
5420500,8/9/2017 12:00,CDT,46400,25.6,188,15.4
5420500,8/9/2017 12:15,CDT,46550,25.6,190,15.6
5420500,8/9/2017 12:30,CDT,46400,25.6,190,15.5
5420500,8/9/2017 12:45,CDT,46550,25.65,194,15.8
5420500,8/9/2017 13:00,CDT,46700,25.7,195,15.9
5420500,8/9/2017 13:15,CDT,46850,25.7,197,16
5420500,8/9/2017 13:30,CDT,46700,25.7,196,15.9
5420500,8/9/2017 13:45,CDT,47000,25.75,200,16.2
5420500,8/9/2017 14:00,CDT,47000,25.7,198,16.1
5420500,8/9/2017 14:15,CDT,46700,25.75,196,15.9
5420500,8/9/2017 14:30,CDT,47200,25.9,198,16.1
5420500,8/9/2017 14:45,CDT,46950,25.75,199,16.5
5420500,8/9/2017 15:00,CDT,47000,25.8,200,16.1
5420500,8/9/2017 15:15,CDT,47250,25.75,200,16.5
5420500,8/9/2017 15:30,CDT,47000,25.7,200,16.5
5420500,8/9/2017 15:45,CDT,46850,25.6,200,16.2
5420500,8/9/2017 16:00,CDT,47000,25.7,200,16.3
5420500,8/9/2017 16:15,CDT,47250,25.7,200,17.3
5420500,8/9/2017 16:30,CDT,46500,25.6,200,17
5420500,8/9/2017 16:45,CDT,46850,25.6,200,17.1
5420500,8/9/2017 17:00,CDT,47000,25.5,200,17.1
5420500,8/9/2017 17:15,CDT,46500,25.35,200,17
5420500,8/9/2017 17:30,CDT,45400,25.2,200,17.4
5420500,8/9/2017 17:45,CDT,46850,25.15,200,17.3
5420500,8/9/2017 18:00,CDT,46700,25.1,200,17.5
5420500,8/9/2017 18:15,CDT,46750,25,200,17.6
5420500,8/9/2017 18:30,CDT,47200,24.9,200,17.7
5420500,8/9/2017 18:45,CDT,47500,24.85,200,17.8
5420500,8/9/2017 19:00,CDT,47000,24.8,200,17.6
5420500,8/9/2017 19:15,CDT,47750,24.7,200,17.7
5420500,8/9/2017 19:30,CDT,46700,24.8,200,17.8
5420500,8/9/2017 19:45,CDT,45050,24.65,200,17.6
5420500,8/9/2017 20:00,CDT,46200,24.5,200,17.7
5420500,8/9/2017 20:15,CDT,46950,24.4,200,17.6
5420500,8/9/2017 20:30,CDT,46700,24.4,200,17.5
5420500,8/9/2017 20:45,CDT,46750,24.4,200,17.4
5420500,8/9/2017 21:00,CDT,46700,24.3,200,17.3
5420500,8/9/2017 21:15,CDT,47250,24.35,200,17.5
5420500,8/9/2017 21:30,CDT,46700,24.3,200,17.4
5420500,8/9/2017 21:45,CDT,46700,24.3,200,17.2
5420500,8/9/2017 22:00,CDT,46700,24.3,200,17.3
5420500,8/9/2017 22:15,CDT,46850,24.35,200,17.1
5420500,8/9/2017 22:30,CDT,46700,24.4,200,17
5420500,8/9/2017 22:45,CDT,47000,24.3,200,17
5420500,8/9/2017 23:00,CDT,47000,24.3,200,16.9
5420500,8/9/2017 23:15,CDT,46850,24.35,200,16.8
5420500,8/9/2017 23:30,CDT,47000,24.4,200,16.7
5420500,8/9/2017 23:45,CDT,47200,24.35,200,16.6
5420500,8/10/2017 0:00,CDT,47800,24.3,200,16.5
5420500,8/10/2017 0:15,CDT,47000,24.3,200,16.3
5420500,8/10/2017 0:30,CDT,47300,24.3,200,16.2
5420500,8/10/2017 0:45,CDT,47650,24.3,197,16
5420500,8/10/2017 1:00,CDT,46500,24.4,197,16
5420500,8/10/2017 1:15,CDT,47000,24.4,195,15.9
5420500,8/10/2017 1:30,CDT,50300,24.4,193,15.7
5420500,8/10/2017 1:45,CDT,47000,24.45,191,15.6
5420500,8/10/2017 2:00,CDT,47000,24.4,190,15.4
5420500,8/10/2017 2:15,CDT,47400,24.5,188,15.3
5420500,8/10/2017 2:30,CDT,47800,24.4,186,15.2
5420500,8/10/2017 2:45,CDT,48700,24.6,184,15
5420500,8/10/2017 3:00,CDT,47300,24.6,183,14.9
5420500,8/10/2017 3:15,CDT,47000,24.55,181,14.8
5420500,8/10/2017 3:30,CDT,47000,24.5,180,14.7
5420500,8/10/2017 3:45,CDT,47500,24.5,178,14.6
5420500,8/10/2017 4:00,CDT,47500,24.6,177,14.5
5420500,8/10/2017 4:15,CDT,47500,24.55,176,14.4
5420500,8/10/2017 4:30,CDT,47300,24.5,173,14.2
5420500,8/10/2017 4:45,CDT,47500,24.5,172,14.1
5420500,8/10/2017 5:00,CDT,47300,24.5,171,14
5420500,8/10/2017 5:15,CDT,47800,24.5,170,14
5420500,8/10/2017 5:30,CDT,47500,24.5,170,14
5420500,8/10/2017 5:45,CDT,47650,24.5,165,13.6
5420500,8/10/2017 6:00,CDT,47300,24.5,168,13.8
5420500,8/10/2017 6:15,CDT,47950,24.45,164,13.5
5420500,8/10/2017 6:30,CDT,47500,24.5,167,13.7
5420500,8/10/2017 6:45,CDT,47700,24.45,161,13.3
5420500,8/10/2017 7:00,CDT,47800,24.4,165,13.6
5420500,8/10/2017 7:15,CDT,47950,24.4,160,13.2
5420500,8/10/2017 7:30,CDT,48100,24.5,159,13.1
5420500,8/10/2017 7:45,CDT,48100,24.5,162,13.3
5420500,8/10/2017 8:00,CDT,47600,24.5,162,13.3
5420500,8/10/2017 8:15,CDT,48550,24.55,160,13.2
5420500,8/10/2017 8:30,CDT,48100,24.6,162,13.4
5420500,8/10/2017 8:45,CDT,48300,24.7,159,13.1
5420500,8/10/2017 9:00,CDT,48100,24.8,163,13.4
5420500,8/10/2017 9:15,CDT,48700,24.85,162,13.4
5420500,8/10/2017 9:30,CDT,48600,25,160,13.2
5420500,8/10/2017 9:45,CDT,48750,25.05,160,13.2
5420500,8/10/2017 10:00,CDT,50700,25.2,159,13.1
5420500,8/10/2017 10:15,CDT,50750,25.2,160,13.2
5420500,8/10/2017 10:30,CDT,51900,25.3,159,13.1
5420500,8/10/2017 10:45,CDT,50150,25.35,157,13
5420500,8/10/2017 11:00,CDT,50900,25.3,162,13.3
5420500,8/10/2017 11:15,CDT,51800,25.35,160,13.1
5420500,8/10/2017 11:30,CDT,52000,25.4,158,13
5420500,8/10/2017 11:45,CDT,51050,25.35,159,13
5420500,8/10/2017 12:00,CDT,50900,25.4,161,13.3
5420500,8/10/2017 12:15,CDT,50950,25.35,160,13.1
5420500,8/10/2017 12:30,CDT,51000,25.3,161,13.2
5420500,8/10/2017 12:45,CDT,50700,25.5,163,13.4
5420500,8/10/2017 13:00,CDT,51200,25.4,166,13.6
5420500,8/10/2017 13:15,CDT,51100,25.45,164,13.4
5420500,8/10/2017 13:30,CDT,51000,25.6,165,13.6
5420500,8/10/2017 13:45,CDT,50600,25.55,167,13.6
5420500,8/10/2017 14:00,CDT,51000,25.5,167,13.7
5420500,8/10/2017 14:15,CDT,50950,25.5,170,13.9
5420500,8/10/2017 14:30,CDT,50500,25.4,174,14.2
5420500,8/10/2017 14:45,CDT,50850,25.4,174,14.2
5420500,8/10/2017 15:00,CDT,48200,25.3,171,14
5420500,8/10/2017 15:15,CDT,50200,25.3,177,14.4
5420500,8/10/2017 15:30,CDT,50500,25.2,176,14.4
5420500,8/10/2017 15:45,CDT,49850,25.2,175,14.2
5420500,8/10/2017 16:00,CDT,50700,25.2,179,14.6
5420500,8/10/2017 16:15,CDT,50200,25.2,174,14.2
5420500,8/10/2017 16:30,CDT,50000,25.3,179,14.6
5420500,8/10/2017 16:45,CDT,50100,25.2,183,14.9
5420500,8/10/2017 17:00,CDT,49700,25.1,181,14.7
5420500,8/10/2017 17:15,CDT,49950,24.9,187,15.2
5420500,8/10/2017 17:30,CDT,51500,24.6,181,14.7
5420500,8/10/2017 17:45,CDT,50500,24.45,181,14.7
5420500,8/10/2017 18:00,CDT,50700,24.2,188,15.3
5420500,8/10/2017 18:15,CDT,50850,24.3,190,15.4
5420500,8/10/2017 18:30,CDT,50500,24.3,189,15.3
5420500,8/10/2017 18:45,CDT,50400,24.3,192,15.6
5420500,8/10/2017 19:00,CDT,50200,24.3,189,15.3
5420500,8/10/2017 19:15,CDT,48850,24.3,191,15.5
5420500,8/10/2017 19:30,CDT,50000,24.3,194,15.7
5420500,8/10/2017 19:45,CDT,50350,24.3,192,15.6
5420500,8/10/2017 20:00,CDT,50700,24.3,193,15.6
5420500,8/10/2017 20:15,CDT,50350,24.2,192,15.6
5420500,8/10/2017 20:30,CDT,50000,24.2,192,15.6
5420500,8/10/2017 20:45,CDT,48850,24.2,191,15.5
5420500,8/10/2017 21:00,CDT,49700,24.2,188,15.3
5420500,8/10/2017 21:15,CDT,50750,24.1,188,15.2
5420500,8/10/2017 21:30,CDT,49700,24.1,188,15.3
5420500,8/10/2017 21:45,CDT,50600,24.1,187,15.1
5420500,8/10/2017 22:00,CDT,50500,24.1,186,15.1
5420500,8/10/2017 22:15,CDT,50000,24.15,184,14.9
5420500,8/10/2017 22:30,CDT,49200,24.1,184,15
5420500,8/10/2017 22:45,CDT,49600,24.1,182,14.8
5420500,8/10/2017 23:00,CDT,49500,24.1,179,14.6
5420500,8/10/2017 23:15,CDT,49450,24.1,178,14.5
5420500,8/10/2017 23:30,CDT,49500,24.2,177,14.4
5420500,8/10/2017 23:45,CDT,49750,24.15,176,14.3
5420500,8/11/2017 0:00,CDT,49500,24.2,175,14.3
5420500,8/11/2017 0:15,CDT,50350,24.2,174,14.2
5420500,8/11/2017 0:30,CDT,49700,24.2,172,14
5420500,8/11/2017 0:45,CDT,48750,24.25,170,13.9
5420500,8/11/2017 1:00,CDT,50700,24.3,170,13.9
5420500,8/11/2017 1:15,CDT,50800,24.25,170,13.9
5420500,8/11/2017 1:30,CDT,50800,24.3,169,13.8
5420500,8/11/2017 1:45,CDT,49600,24.25,167,13.7
5420500,8/11/2017 2:00,CDT,49200,24.3,166,13.6
5420500,8/11/2017 2:15,CDT,49600,24.3,164,13.5
5420500,8/11/2017 2:30,CDT,49700,24.3,163,13.4
5420500,8/11/2017 2:45,CDT,49450,24.3,162,13.3
5420500,8/11/2017 3:00,CDT,49700,24.3,161,13.3
5420500,8/11/2017 3:15,CDT,49900,24.3,157,12.9
5420500,8/11/2017 3:30,CDT,49200,24.3,158,13
5420500,8/11/2017 3:45,CDT,49350,24.3,156,12.9
5420500,8/11/2017 4:00,CDT,49800,24.2,154,12.6
5420500,8/11/2017 4:15,CDT,49650,24.2,152,12.5
5420500,8/11/2017 4:30,CDT,49500,24.2,152,12.5
5420500,8/11/2017 4:45,CDT,49750,24.2,151,12.4
5420500,8/11/2017 5:00,CDT,49800,24.2,148,12.2
5420500,8/11/2017 5:15,CDT,49400,24.2,148,12.2
5420500,8/11/2017 5:30,CDT,49500,24.2,143,11.8
5420500,8/11/2017 5:45,CDT,49400,24.2,143,11.8
5420500,8/11/2017 6:00,CDT,50000,24.2,141,11.7
5420500,8/11/2017 6:15,CDT,49800,24.1,140,11.6
5420500,8/11/2017 6:30,CDT,49500,24.1,139,11.5
5420500,8/11/2017 6:45,CDT,49550,24.1,138,11.5
5420500,8/11/2017 7:00,CDT,49800,24.2,137,11.3
5420500,8/11/2017 7:15,CDT,49650,24.1,136,11.3
5420500,8/11/2017 7:30,CDT,49500,24.1,134,11.1
5420500,8/11/2017 7:45,CDT,49250,24.2,134,11.1
5420500,8/11/2017 8:00,CDT,49000,24.2,134,11.1
5420500,8/11/2017 8:15,CDT,49550,24.25,134,11.1
5420500,8/11/2017 8:30,CDT,50000,24.3,134,11.1
5420500,8/11/2017 8:45,CDT,49650,24.35,133,11.1
5420500,8/11/2017 9:00,CDT,49800,24.4,135,11.2
5420500,8/11/2017 9:15,CDT,49800,24.5,135,11.2
5420500,8/11/2017 9:30,CDT,49500,24.6,134,11.1
5420500,8/11/2017 9:45,CDT,51850,24.6,135,11.2
5420500,8/11/2017 10:00,CDT,53300,24.5,136,11.3
5420500,8/11/2017 10:15,CDT,52600,24.5,136,11.3
5420500,8/11/2017 10:30,CDT,52800,24.5,135,11.2
5420500,8/11/2017 10:45,CDT,52450,24.5,135,11.2
5420500,8/11/2017 11:00,CDT,52600,24.5,134,11.1
5420500,8/11/2017 11:15,CDT,52700,24.5,136,11.3
5420500,8/11/2017 11:30,CDT,52600,24.5,136,11.3
5420500,8/11/2017 11:45,CDT,52300,24.5,136,11.3
5420500,8/11/2017 12:00,CDT,52600,24.5,137,11.4
5420500,8/11/2017 12:15,CDT,52700,24.5,137,11.4
5420500,8/11/2017 12:30,CDT,52800,24.6,143,11.9
5420500,8/11/2017 12:45,CDT,52850,24.6,140,11.6
5420500,8/11/2017 13:00,CDT,52300,24.6,140,11.6
5420500,8/11/2017 13:15,CDT,51950,24.6,143,11.9
5420500,8/11/2017 13:30,CDT,52600,24.6,146,12.1
5420500,8/11/2017 13:45,CDT,52700,24.6,144,12
5420500,8/11/2017 14:00,CDT,52300,24.7,150,12.4
5420500,8/11/2017 14:15,CDT,52200,24.7,154,12.7
5420500,8/11/2017 14:30,CDT,52300,24.7,154,12.8
5420500,8/11/2017 14:45,CDT,52300,24.7,157,13
5420500,8/11/2017 15:00,CDT,52600,24.7,159,13.1
5420500,8/11/2017 15:15,CDT,52450,24.8,160,13.2
5420500,8/11/2017 15:30,CDT,52300,24.8,163,13.4
5420500,8/11/2017 15:45,CDT,52950,24.85,162,13.4
5420500,8/11/2017 16:00,CDT,53800,24.8,164,13.5
5420500,8/11/2017 16:15,CDT,52700,24.8,165,13.6
5420500,8/11/2017 16:30,CDT,51800,24.8,171,14.1
5420500,8/11/2017 16:45,CDT,52600,24.7,172,14.2
5420500,8/11/2017 17:00,CDT,52100,24.7,173,14.3
5420500,8/11/2017 17:15,CDT,52200,24.6,178,14.7
5420500,8/11/2017 17:30,CDT,52100,24.5,176,14.5
5420500,8/11/2017 17:45,CDT,51250,24.5,179,14.7
5420500,8/11/2017 18:00,CDT,52400,24.4,179,14.8
5420500,8/11/2017 18:15,CDT,52400,24.4,181,14.9
5420500,8/11/2017 18:30,CDT,50800,24.3,181,14.9
5420500,8/11/2017 18:45,CDT,53000,24.3,184,15.2
5420500,8/11/2017 19:00,CDT,51900,24.2,184,15.1
5420500,8/11/2017 19:15,CDT,51850,24.1,184,15.2
5420500,8/11/2017 19:30,CDT,52400,24.1,183,15.1
5420500,8/11/2017 19:45,CDT,53500,24.1,183,15.1
5420500,8/11/2017 20:00,CDT,53600,24,183,15
5420500,8/11/2017 20:15,CDT,52900,23.95,180,14.8
5420500,8/11/2017 20:30,CDT,52400,24,181,14.9
5420500,8/11/2017 20:45,CDT,52850,23.9,181,14.9
5420500,8/11/2017 21:00,CDT,52900,23.8,176,14.5
5420500,8/11/2017 21:15,CDT,52900,23.8,181,14.9
5420500,8/11/2017 21:30,CDT,52600,23.8,176,14.5
5420500,8/11/2017 21:45,CDT,53000,23.8,180,14.8
5420500,8/11/2017 22:00,CDT,52600,23.7,181,14.9
5420500,8/11/2017 22:15,CDT,52800,23.7,181,14.9
5420500,8/11/2017 22:30,CDT,52600,23.7,174,14.3
5420500,8/11/2017 22:45,CDT,52550,23.7,175,14.4
5420500,8/11/2017 23:00,CDT,52900,23.7,173,14.3
5420500,8/11/2017 23:15,CDT,53050,23.7,172,14.2
5420500,8/11/2017 23:30,CDT,52700,23.7,173,14.3
5420500,8/11/2017 23:45,CDT,53150,23.75,172,14.2
5420500,8/12/2017 0:00,CDT,52900,23.7,172,14.2
5420500,8/12/2017 0:15,CDT,53200,23.65,171,14.1
5420500,8/12/2017 0:30,CDT,52900,23.6,168,13.9
5420500,8/12/2017 0:45,CDT,53050,23.6,168,13.9
5420500,8/12/2017 1:00,CDT,52700,23.6,167,13.9
5420500,8/12/2017 1:15,CDT,53300,23.6,166,13.7
5420500,8/12/2017 1:30,CDT,53200,23.6,167,13.8
5420500,8/12/2017 1:45,CDT,53150,23.5,166,13.7
5420500,8/12/2017 2:00,CDT,53200,23.5,164,13.6
5420500,8/12/2017 2:15,CDT,53200,23.6,163,13.5
5420500,8/12/2017 2:30,CDT,53000,23.5,162,13.5
5420500,8/12/2017 2:45,CDT,53350,23.45,161,13.4
5420500,8/12/2017 3:00,CDT,53000,23.4,159,13.3
5420500,8/12/2017 3:15,CDT,53350,23.45,158,13.1
5420500,8/12/2017 3:30,CDT,53500,23.4,158,13.1
5420500,8/12/2017 3:45,CDT,53350,23.45,155,12.9
5420500,8/12/2017 4:00,CDT,53200,23.4,153,12.8
5420500,8/12/2017 4:15,CDT,53350,23.4,150,12.6
5420500,8/12/2017 4:30,CDT,53500,23.5,149,12.5
5420500,8/12/2017 4:45,CDT,53200,23.4,147,12.3
5420500,8/12/2017 5:00,CDT,53500,23.4,147,12.3
5420500,8/12/2017 5:15,CDT,53350,23.4,143,12
5420500,8/12/2017 5:30,CDT,53200,23.4,141,11.8
5420500,8/12/2017 5:45,CDT,53250,23.35,142,11.9
5420500,8/12/2017 6:00,CDT,53200,23.3,140,11.7
5420500,8/12/2017 6:15,CDT,53500,23.3,139,11.6
5420500,8/12/2017 6:30,CDT,53200,23.3,136,11.4
5420500,8/12/2017 6:45,CDT,53100,23.3,134,11.3
5420500,8/12/2017 7:00,CDT,53000,23.3,134,11.3
5420500,8/12/2017 7:15,CDT,53400,23.35,133,11.2
5420500,8/12/2017 7:30,CDT,53300,23.4,133,11.2
5420500,8/12/2017 7:45,CDT,53650,23.45,133,11.2
5420500,8/12/2017 8:00,CDT,53300,23.5,131,11.1
5420500,8/12/2017 8:15,CDT,53400,23.55,133,11.2
5420500,8/12/2017 8:30,CDT,53500,23.6,134,11.3
5420500,8/12/2017 8:45,CDT,53300,23.7,134,11.3
5420500,8/12/2017 9:00,CDT,53300,23.8,134,11.3
5420500,8/12/2017 9:15,CDT,53300,23.85,137,11.6
5420500,8/12/2017 9:30,CDT,53000,23.9,134,11.3
5420500,8/12/2017 9:45,CDT,53150,24.05,137,11.5
5420500,8/12/2017 10:00,CDT,53000,24.1,139,11.7
5420500,8/12/2017 10:15,CDT,52900,24.1,141,11.8
5420500,8/12/2017 10:30,CDT,53500,24.1,141,11.9
5420500,8/12/2017 10:45,CDT,53300,24.25,142,11.9
5420500,8/12/2017 11:00,CDT,53500,24.4,147,12.3
5420500,8/12/2017 11:15,CDT,53450,24.4,146,12.2
5420500,8/12/2017 11:30,CDT,53600,24.5,149,12.5
5420500,8/12/2017 11:45,CDT,53300,24.55,149,12.5
5420500,8/12/2017 12:00,CDT,53600,24.6,152,12.7
5420500,8/12/2017 12:15,CDT,53100,24.7,150,12.5
5420500,8/12/2017 12:30,CDT,53600,24.7,153,12.7
5420500,8/12/2017 12:45,CDT,53600,24.7,152,12.7
5420500,8/12/2017 13:00,CDT,53600,24.7,156,13
5420500,8/12/2017 13:15,CDT,52950,24.75,159,13.2
5420500,8/12/2017 13:30,CDT,54100,24.7,160,13.3
5420500,8/12/2017 13:45,CDT,52800,24.8,162,13.4
5420500,8/12/2017 14:00,CDT,54100,24.8,163,13.5
5420500,8/12/2017 14:15,CDT,53550,24.7,164,13.6
5420500,8/12/2017 14:30,CDT,53300,24.7,168,13.8
5420500,8/12/2017 14:45,CDT,53700,24.7,168,13.9
5420500,8/12/2017 15:00,CDT,54100,24.7,172,14.2
5420500,8/12/2017 15:15,CDT,53600,24.7,173,14.2
5420500,8/12/2017 15:30,CDT,53900,24.7,177,14.6
5420500,8/12/2017 15:45,CDT,53850,24.7,181,14.8
5420500,8/12/2017 16:00,CDT,53600,24.8,182,15
5420500,8/12/2017 16:15,CDT,53500,24.75,181,14.8
5420500,8/12/2017 16:30,CDT,53600,24.7,188,15.3
5420500,8/12/2017 16:45,CDT,53600,24.6,188,15.4
5420500,8/12/2017 17:00,CDT,53600,24.6,189,15.4
5420500,8/12/2017 17:15,CDT,53500,24.5,193,15.8
5420500,8/12/2017 17:30,CDT,53100,24.4,192,15.7
5420500,8/12/2017 17:45,CDT,53750,24.35,200,16.3
5420500,8/12/2017 18:00,CDT,52900,24.3,198,16.1
5420500,8/12/2017 18:15,CDT,53750,24.2,199,16.4
5420500,8/12/2017 18:30,CDT,53900,24.2,200,16.3
5420500,8/12/2017 18:45,CDT,53750,24.1,200,16.3
5420500,8/12/2017 19:00,CDT,53100,24.1,200,16.4
5420500,8/12/2017 19:15,CDT,54150,24,200,16.4
5420500,8/12/2017 19:30,CDT,53600,23.9,200,16.3
5420500,8/12/2017 19:45,CDT,54000,23.9,200,16.3
5420500,8/12/2017 20:00,CDT,53900,23.8,199,16.2
5420500,8/12/2017 20:15,CDT,53650,23.8,198,16.1
5420500,8/12/2017 20:30,CDT,53600,23.8,197,16
5420500,8/12/2017 20:45,CDT,53900,23.8,199,16.2
5420500,8/12/2017 21:00,CDT,54200,23.9,198,16.1
5420500,8/12/2017 21:15,CDT,54300,23.75,195,15.9
5420500,8/12/2017 21:30,CDT,53900,23.7,194,15.8
5420500,8/12/2017 21:45,CDT,54050,23.6,193,15.7
5420500,8/12/2017 22:00,CDT,54700,23.6,192,15.6
5420500,8/12/2017 22:15,CDT,53800,23.6,193,15.7
5420500,8/12/2017 22:30,CDT,54700,23.6,191,15.6
5420500,8/12/2017 22:45,CDT,55050,23.6,192,15.7
5420500,8/12/2017 23:00,CDT,53900,23.6,185,15.1
5420500,8/12/2017 23:15,CDT,54350,23.6,186,15.2
5420500,8/12/2017 23:30,CDT,54200,23.6,184,15.1
5420500,8/12/2017 23:45,CDT,54500,23.5,185,15.2
5420500,8/13/2017 0:00,CDT,52900,23.5,183,15
5420500,8/13/2017 0:15,CDT,53700,23.5,182,14.9
5420500,8/13/2017 0:30,CDT,53700,23.6,180,14.8
5420500,8/13/2017 0:45,CDT,54100,23.6,181,14.8
