"date","GPP","GPP.lower","GPP.upper","ER","ER.lower","ER.upper","msgs.fit","warnings","errors"
2017-11-03,0.376404155090436,-1.65196733118724,2.40546669295345,-11.7895999262515,-22.242078285831,-2.54703535019657,"w      ","",""
2017-11-04,NA,NA,NA,NA,NA,NA,"w     E","",""
2017-11-05,-0.808113450856776,-2.777055157947,1.28240835216793,-12.4513299752113,-23.0500478328289,-3.65306903882023,"w      ","",""
2017-11-06,0.167392294075336,-1.97928429277805,2.29847185465377,-13.7870872126875,-24.5459581795667,-4.70494269875681,"w      ","",""
2017-11-07,0.53482601894159,-1.26496127985138,2.64629230106682,-12.8850464708925,-24.2292984080564,-4.17558216714407,"w      ","",""
2017-11-08,0.25134635161182,-2.05751208571217,2.57411818400658,-11.2248175784434,-20.610661885444,-2.26161322432901,"w      ","",""
2017-11-09,0.0138236004223448,-2.00382570789137,2.05894890910363,-11.7884752852372,-21.465937679261,-3.1241051052957,"w      ","",""
2017-11-10,0.146778945610259,-1.86876668777852,2.22124805364791,-13.7732801667162,-26.6932858124671,-5.12394171754825,"w      ","",""
2017-11-11,0.177060877926451,-1.65754594586478,2.12553518016908,-15.2969556086935,-27.1597624055295,-4.69239792401135,"w      ","",""
2017-11-12,NA,NA,NA,NA,NA,NA,"w     E","",""
